PlateID,SampleID,Target,Well,Channel700,Channel800
GED-PLA-00000004,GED-SAM-00000318,STAT3.2,C06,3332.44873,94.97735596
GED-PLA-00000004,GED-SAM-00000319,STAT3.2,C07,1278.992676,75.37481689
GED-PLA-00000004,GED-SAM-00000320,STAT3.2,C08,7087.808594,118.4969482
GED-PLA-00000004,GED-SAM-00000321,STAT3.2,C09,4543.133789,132.2139893
GED-PLA-00000004,GED-SAM-00000322,STAT3.2,C10,3797.117188,94.58172607
GED-PLA-00000004,GED-SAM-00000323,STAT3.2,C11,1067.788086,75.20477295
GED-PLA-00000004,GED-SAM-00000324,EMPTY,C12,745.2348633,73.59197998
GED-PLA-00000004,GED-SAM-00000325,EMPTY,D01,757.0405273,75.8414917
GED-PLA-00000004,GED-SAM-00000326,STAT3.2,D02,2421.396973,86.00579834
GED-PLA-00000004,GED-SAM-00000327,STAT3.2,D03,2434.982422,88.21228027
GED-PLA-00000004,GED-SAM-00000328,STAT3.2,D04,1613.194824,81.28604126
GED-PLA-00000004,GED-SAM-00000329,STAT3.2,D05,5454.225098,562.239563
GED-PLA-00000004,GED-SAM-00000330,STAT3.2,D06,1347.33252,81.76116943
GED-PLA-00000004,GED-SAM-00000331,STAT3.2,D07,1728.986816,83.77069092
GED-PLA-00000004,GED-SAM-00000332,STAT3.2,D08,2759.226563,89.54449463
GED-PLA-00000004,GED-SAM-00000333,STAT3.2,D09,4609.817871,110.5050049
GED-PLA-00000004,GED-SAM-00000334,STAT3.2,D10,2984.890625,321.0735779
GED-PLA-00000004,GED-SAM-00000335,STAT3.2,D11,3351.740723,91.27111816
GED-PLA-00000004,GED-SAM-00000336,EMPTY,D12,735.7392578,75.46157837
GED-PLA-00000004,GED-SAM-00000337,EMPTY,E01,749.8476563,75.29571533
GED-PLA-00000004,GED-SAM-00000338,STAT3.2,E02,5267.951172,109.6625366
GED-PLA-00000004,GED-SAM-00000339,STAT3.2,E03,8337.738281,133.1019287
GED-PLA-00000004,GED-SAM-00000340,STAT3.2,E04,5812.353516,113.4863892
GED-PLA-00000004,GED-SAM-00000341,STAT3.2,E05,9119.176758,137.6707764
GED-PLA-00000004,GED-SAM-00000342,STAT3.2,E06,2760.421387,96.74981689
GED-PLA-00000004,GED-SAM-00000343,STAT3.2,E07,1147.990234,81.37936401
GED-PLA-00000004,GED-SAM-00000344,STAT3.2,E08,5486.705078,104.7545166
GED-PLA-00000004,GED-SAM-00000345,STAT3.2,E09,6787.888184,401.7729187
GED-PLA-00000004,GED-SAM-00000346,STAT3.2,E10,7954.448242,847.2608032
GED-PLA-00000004,GED-SAM-00000347,STAT3.2,E11,1110.157227,90.3727417
GED-PLA-00000004,GED-SAM-00000348,EMPTY,E12,740.956543,76.04165649
GED-PLA-00000004,GED-SAM-00000349,EMPTY,F01,739.2202148,73.60388184
GED-PLA-00000004,GED-SAM-00000350,STAT3.2,F02,3695.207031,242.915863
GED-PLA-00000004,GED-SAM-00000351,STAT3.2,F03,4032.63623,105.5590515
GED-PLA-00000004,GED-SAM-00000352,STAT3.4,F04,1557.979492,186.0545349
GED-PLA-00000004,GED-SAM-00000353,STAT3.4,F05,7908.207031,847.6345215
GED-PLA-00000004,GED-SAM-00000354,STAT3.4,F06,1182.504395,83.43510437
GED-PLA-00000004,GED-SAM-00000355,STAT3.4,F07,1188.51416,82.04022217
GED-PLA-00000004,GED-SAM-00000356,STAT3.4,F08,2882.40918,96.04095459
GED-PLA-00000004,GED-SAM-00000357,STAT3.4,F09,1341.42041,86.19906616
GED-PLA-00000004,GED-SAM-00000358,STAT3.4,F10,1735.951172,82.02609253
GED-PLA-00000004,GED-SAM-00000359,STAT3.4,F11,2707.733398,299.2813721
GED-PLA-00000004,GED-SAM-00000360,EMPTY,F12,756.9331055,78.72108459
GED-PLA-00000004,GED-SAM-00000361,EMPTY,G01,791.1958008,79.50942993
GED-PLA-00000004,GED-SAM-00000362,STAT3.4,G02,1270.696289,120.5793152
GED-PLA-00000004,GED-SAM-00000363,STAT3.4,G03,3465.229492,215.7837524
GED-PLA-00000004,GED-SAM-00000364,STAT3.4,G04,5120.36377,499.1002197
GED-PLA-00000004,GED-SAM-00000365,STAT3.4,G05,6017.149902,113.6906738
GED-PLA-00000004,GED-SAM-00000366,STAT3.4,G06,3760.929688,103.6455078
GED-PLA-00000004,GED-SAM-00000367,STAT3.4,G07,4962.301758,463.6426392
GED-PLA-00000004,GED-SAM-00000368,STAT3.4,G08,1384.146973,134.9073944
GED-PLA-00000004,GED-SAM-00000369,STAT3.4,G09,2038.877441,223.5325012
GED-PLA-00000004,GED-SAM-00000370,STAT3.4,G10,3588.338379,99.01861572
GED-PLA-00000004,GED-SAM-00000371,STAT3.4,G11,5909.397461,495.3213806
GED-PLA-00000004,GED-SAM-00000372,EMPTY,G12,769.9584961,74.75460815
GED-PLA-00000004,GED-SAM-00000373,EMPTY,H01,791.7006836,79.56982422
GED-PLA-00000004,GED-SAM-00000374,EMPTY,H02,831.2041016,82.31341553
GED-PLA-00000004,GED-SAM-00000375,EMPTY,H03,809.2207031,81.15344238
GED-PLA-00000004,GED-SAM-00000376,EMPTY,H04,796.1313477,78.62872314
GED-PLA-00000004,GED-SAM-00000377,EMPTY,H05,791.6904297,78.60281372
GED-PLA-00000004,GED-SAM-00000378,EMPTY,H06,785.8911133,85.70803833
GED-PLA-00000004,GED-SAM-00000379,EMPTY,H07,993.4326172,80.86444092
GED-PLA-00000004,GED-SAM-00000380,EMPTY,H08,767.921875,75.90811157
GED-PLA-00000004,GED-SAM-00000381,EMPTY,H09,776.9638672,76.46618652
GED-PLA-00000004,GED-SAM-00000382,EMPTY,H10,768.3447266,77.61587524
GED-PLA-00000004,GED-SAM-00000383,EMPTY,H11,755.1123047,77.11882019
GED-PLA-00000004,GED-SAM-00000384,CLONE3.CONTROL,H12,10257.19043,772.2186279
GED-PLA-00000005,GED-SAM-00000385,CLONE3.CONTROL,A01,10829.53516,867.6473389
GED-PLA-00000005,GED-SAM-00000386,EMPTY,A02,762.7783203,85.01065063
GED-PLA-00000005,GED-SAM-00000387,EMPTY,A03,773.9594727,80.27186584
GED-PLA-00000005,GED-SAM-00000388,EMPTY,A04,778.71875,83.4977417
GED-PLA-00000005,GED-SAM-00000389,EMPTY,A05,777.9487305,79.69882202
GED-PLA-00000005,GED-SAM-00000390,EMPTY,A06,754.1582031,77.14154053
GED-PLA-00000005,GED-SAM-00000391,EMPTY,A07,751.9057617,77.00259399
GED-PLA-00000005,GED-SAM-00000392,EMPTY,A08,773.2133789,75.72511292
GED-PLA-00000005,GED-SAM-00000393,EMPTY,A09,775.6699219,79.29449463
GED-PLA-00000005,GED-SAM-00000394,EMPTY,A10,753.1660156,73.1403656
GED-PLA-00000005,GED-SAM-00000395,EMPTY,A11,737.5908203,69.51870728
GED-PLA-00000005,GED-SAM-00000396,EMPTY,A12,753.6362305,66.68431091
GED-PLA-00000005,GED-SAM-00000397,EMPTY,B01,764.3017578,74.75128174
GED-PLA-00000005,GED-SAM-00000398,STAT3.4,B02,6111.43457,544.5510254
GED-PLA-00000005,GED-SAM-00000399,STAT3.4,B03,2160.144531,171.3475647
GED-PLA-00000005,GED-SAM-00000400,STAT3.4,B04,6909.84375,316.0181274
GED-PLA-00000005,GED-SAM-00000401,STAT3.4,B05,5690.021484,310.0855408
GED-PLA-00000005,GED-SAM-00000402,STAT3.4,B06,1361.760254,118.9261475
GED-PLA-00000005,GED-SAM-00000403,STAT3.4,B07,5398.401367,499.6853333
GED-PLA-00000005,GED-SAM-00000404,STAT3.4,B08,4018.374512,94.90689087
GED-PLA-00000005,GED-SAM-00000405,STAT3.4,B09,1022.758301,78.40925598
GED-PLA-00000005,GED-SAM-00000406,STAT3.4,B10,3856.035156,390.0184937
GED-PLA-00000005,GED-SAM-00000407,STAT3.4,B11,9511.244141,124.7219238
GED-PLA-00000005,GED-SAM-00000408,EMPTY,B12,754.5541992,67.06668854
GED-PLA-00000005,GED-SAM-00000409,EMPTY,C01,791.7919922,75.7199707
GED-PLA-00000005,GED-SAM-00000410,STAT3.4,C02,3888.083984,347.0655518
GED-PLA-00000005,GED-SAM-00000411,STAT3.4,C03,3416.788086,194.9443054
GED-PLA-00000005,GED-SAM-00000412,STAT3.4,C04,14552.84375,741.0378418
GED-PLA-00000005,GED-SAM-00000413,STAT3.4,C05,6716.063477,408.9185181
GED-PLA-00000005,GED-SAM-00000414,STAT3.3,C06,1261.556152,125.7917786
GED-PLA-00000005,GED-SAM-00000415,STAT3.3,C07,6639.889648,626.9903564
GED-PLA-00000005,GED-SAM-00000416,STAT3.3,C08,1755.916016,168.4217834
GED-PLA-00000005,GED-SAM-00000417,STAT3.3,C09,2599.555664,165.7275696
GED-PLA-00000005,GED-SAM-00000418,STAT3.3,C10,5159.419434,99.53645325
GED-PLA-00000005,GED-SAM-00000419,STAT3.3,C11,4853.989746,418.3692627
GED-PLA-00000005,GED-SAM-00000420,EMPTY,C12,756.8603516,71.63265991
GED-PLA-00000005,GED-SAM-00000421,EMPTY,D01,769.8491211,74.99514771
GED-PLA-00000005,GED-SAM-00000422,STAT3.3,D02,1977.13916,171.638031
GED-PLA-00000005,GED-SAM-00000423,STAT3.3,D03,10230.38965,159.4751587
GED-PLA-00000005,GED-SAM-00000424,STAT3.3,D04,6824.085938,118.2319336
GED-PLA-00000005,GED-SAM-00000425,STAT3.3,D05,2167.375,235.5321655
GED-PLA-00000005,GED-SAM-00000426,STAT3.3,D06,842.1147461,79.76867676
GED-PLA-00000005,GED-SAM-00000427,STAT3.3,D07,3709.155762,93.32199097
GED-PLA-00000005,GED-SAM-00000428,STAT3.3,D08,11810.89453,1170.913086
GED-PLA-00000005,GED-SAM-00000429,STAT3.3,D09,4905.520996,482.0970459
GED-PLA-00000005,GED-SAM-00000430,STAT3.3,D10,1192.19873,76.02915955
GED-PLA-00000005,GED-SAM-00000431,STAT3.3,D11,5253.089355,99.81170654
GED-PLA-00000005,GED-SAM-00000432,EMPTY,D12,740.4169922,66.55325317
GED-PLA-00000005,GED-SAM-00000433,EMPTY,E01,756.6601563,73.5105896
GED-PLA-00000005,GED-SAM-00000434,STAT3.3,E02,12623.03125,138.3202515
GED-PLA-00000005,GED-SAM-00000435,STAT3.3,E03,4465.296875,102.7206116
GED-PLA-00000005,GED-SAM-00000436,STAT3.3,E04,5928.843262,491.2012024
GED-PLA-00000005,GED-SAM-00000437,STAT3.3,E05,12509.13672,1137.119385
GED-PLA-00000005,GED-SAM-00000438,STAT3.3,E06,7460.885254,129.0006714
GED-PLA-00000005,GED-SAM-00000439,STAT3.3,E07,6720.049805,723.1391602
GED-PLA-00000005,GED-SAM-00000440,STAT3.3,E08,6226.993164,114.2492065
GED-PLA-00000005,GED-SAM-00000441,STAT3.3,E09,1599.973145,169.617157
GED-PLA-00000005,GED-SAM-00000442,STAT3.3,E10,9267.675781,739.6153564
GED-PLA-00000005,GED-SAM-00000443,STAT3.3,E11,3584.532227,264.4301758
GED-PLA-00000005,GED-SAM-00000444,EMPTY,E12,739.293457,69.67094421
GED-PLA-00000005,GED-SAM-00000445,EMPTY,F01,751.8598633,71.03967285
GED-PLA-00000005,GED-SAM-00000446,STAT3.3,F02,5532.325195,288.0678406
GED-PLA-00000005,GED-SAM-00000447,STAT3.3,F03,4628.456543,105.1186523
GED-PLA-00000005,GED-SAM-00000448,STAT3.3,F04,1695.562988,85.6144104
GED-PLA-00000005,GED-SAM-00000449,STAT3.3,F05,1417.557617,147.0986938
GED-PLA-00000005,GED-SAM-00000450,STAT3.3,F06,2624.479492,248.803009
GED-PLA-00000005,GED-SAM-00000451,STAT3.3,F07,2116.230469,85.56097412
GED-PLA-00000005,GED-SAM-00000452,STAT3.3,F08,5810.552734,449.3340454
GED-PLA-00000005,GED-SAM-00000453,STAT3.3,F09,1230.793945,79.25527954
GED-PLA-00000005,GED-SAM-00000454,STAT3.3,F10,3053.490234,239.0184937
GED-PLA-00000005,GED-SAM-00000455,STAT3.3,F11,3466.692871,90.23098755
GED-PLA-00000005,GED-SAM-00000456,EMPTY,F12,750.9746094,66.12588501
GED-PLA-00000005,GED-SAM-00000457,EMPTY,G01,758.7661133,72.70986938
GED-PLA-00000005,GED-SAM-00000458,STAT3.3,G02,755.3779297,74.86045837
GED-PLA-00000005,GED-SAM-00000459,STAT3.3,G03,3440.259766,91.24456787
GED-PLA-00000005,GED-SAM-00000460,STAT3.3,G04,1976.999023,82.99581909
GED-PLA-00000005,GED-SAM-00000461,STAT3.3,G05,2012.818359,202.1487122
GED-PLA-00000005,GED-SAM-00000462,STAT3.3,G06,2465.138672,80.77065277
GED-PLA-00000005,GED-SAM-00000463,STAT3.3,G07,5828.110352,562.3448486
GED-PLA-00000005,GED-SAM-00000464,STAT3.3,G08,1401.580566,147.3272095
GED-PLA-00000005,GED-SAM-00000465,STAT3.3,G09,5218.685059,467.2360535
GED-PLA-00000005,GED-SAM-00000466,STAT3.3,G10,3067.477539,304.9522705
GED-PLA-00000005,GED-SAM-00000467,EMPTY,G11,765.8999023,68.66540527
GED-PLA-00000005,GED-SAM-00000468,EMPTY,G12,779.6918945,69.59365845
GED-PLA-00000005,GED-SAM-00000469,EMPTY,H01,799.0273438,76.08660889
GED-PLA-00000005,GED-SAM-00000470,EMPTY,H02,833.5419922,80.00930786
GED-PLA-00000005,GED-SAM-00000471,EMPTY,H03,830.9492188,77.74734497
GED-PLA-00000005,GED-SAM-00000472,EMPTY,H04,814.1337891,77.40368652
GED-PLA-00000005,GED-SAM-00000473,EMPTY,H05,3955.517578,79.7991333
GED-PLA-00000005,GED-SAM-00000474,EMPTY,H06,792.6337891,73.50088501
GED-PLA-00000005,GED-SAM-00000475,EMPTY,H07,784.4775391,76.66897583
GED-PLA-00000005,GED-SAM-00000476,EMPTY,H08,800.421875,76.23397827
GED-PLA-00000005,GED-SAM-00000477,EMPTY,H09,818.246582,79.60568237
GED-PLA-00000005,GED-SAM-00000478,EMPTY,H10,829.3369141,75.88064575
GED-PLA-00000005,GED-SAM-00000479,EMPTY,H11,768.7451172,78.57701874
GED-PLA-00000005,GED-SAM-00000480,CLONE3.CONTROL,H12,9819.782227,685.4962158
GED-PLA-00000006,GED-SAM-00000481,CLONE3.CONTROL,A01,10026.2793,763.944458
GED-PLA-00000006,GED-SAM-00000482,EMPTY,A02,762.0336914,79.88000488
GED-PLA-00000006,GED-SAM-00000483,EMPTY,A03,782.2143555,81.02163696
GED-PLA-00000006,GED-SAM-00000484,EMPTY,A04,809.8359375,86.97338867
GED-PLA-00000006,GED-SAM-00000485,EMPTY,A05,766.1606445,83.72541809
GED-PLA-00000006,GED-SAM-00000486,EMPTY,A06,739.2158203,77.36761475
GED-PLA-00000006,GED-SAM-00000487,EMPTY,A07,755.1103516,76.53218079
GED-PLA-00000006,GED-SAM-00000488,EMPTY,A08,791.4248047,79.18151855
GED-PLA-00000006,GED-SAM-00000489,EMPTY,A09,796.2480469,78.78091431
GED-PLA-00000006,GED-SAM-00000490,EMPTY,A10,786.4926758,78.8638916
GED-PLA-00000006,GED-SAM-00000491,EMPTY,A11,784.7910156,79.95721436
GED-PLA-00000006,GED-SAM-00000492,EMPTY,A12,778.0498047,81.02217865
GED-PLA-00000006,GED-SAM-00000493,EMPTY,B01,749.0976563,76.44256592
GED-PLA-00000006,GED-SAM-00000494,CLONE3.NOAB,B02,784.1157227,78.90588379
GED-PLA-00000006,GED-SAM-00000495,CLONE3.2NDABONLY,B03,10238.7832,114.7614746
GED-PLA-00000006,GED-SAM-00000496,CLONE3,B04,10568.21094,959.7316895
GED-PLA-00000006,GED-SAM-00000497,CLONE3,B05,10747.16406,940.43396
GED-PLA-00000006,GED-SAM-00000498,MCF7.CONTROL.NOAB,B06,795.0522461,76.4354248
GED-PLA-00000006,GED-SAM-00000499,MCF7.CONTROL.2NDABONLY,B07,1649.788574,79.5202179
GED-PLA-00000006,GED-SAM-00000500,MCF7.CONTROL,B08,7868.23291,675.336792
GED-PLA-00000006,GED-SAM-00000501,MCF7.CONTROL,B09,4197.148438,361.7772827
GED-PLA-00000006,GED-SAM-00000502,MCF7.CONTROL,B10,16186.71875,1389.989258
GED-PLA-00000006,GED-SAM-00000503,MCF7.CONTROL,B11,10133.57422,767.2975464
GED-PLA-00000006,GED-SAM-00000504,EMPTY,B12,758.3017578,73.5211792
GED-PLA-00000006,GED-SAM-00000505,EMPTY,C01,775.7114258,86.66036987
GED-PLA-00000006,GED-SAM-00000506,CLONE3.NOAB,C02,812.9682617,78.23658752
GED-PLA-00000006,GED-SAM-00000507,CLONE3.2NDABONLY,C03,11124.6875,117.6541748
GED-PLA-00000006,GED-SAM-00000508,CLONE3,C04,11297.41016,1001.152527
GED-PLA-00000006,GED-SAM-00000509,CLONE3,C05,10725.05469,1021.796875
GED-PLA-00000006,GED-SAM-00000510,MCF7.CONTROL.NOAB,C06,795.5141602,78.9758606
GED-PLA-00000006,GED-SAM-00000511,MCF7.CONTROL.2NDABONLY,C07,10609.30859,114.832428
GED-PLA-00000006,GED-SAM-00000512,MCF7.CONTROL,C08,19308.83594,1339.867188
GED-PLA-00000006,GED-SAM-00000513,MCF7.CONTROL,C09,2138.725098,179.4203491
GED-PLA-00000006,GED-SAM-00000514,MCF7.CONTROL,C10,10967.30469,1052.588257
GED-PLA-00000006,GED-SAM-00000515,MCF7.CONTROL,C11,9759.013672,808.2796021
GED-PLA-00000006,GED-SAM-00000516,EMPTY,C12,751.9033203,75.64387512
GED-PLA-00000006,GED-SAM-00000517,EMPTY,D01,740.7978516,76.25128174
GED-PLA-00000006,GED-SAM-00000518,CLONE3.NOAB,D02,810.121582,77.25627136
GED-PLA-00000006,GED-SAM-00000519,CLONE3.2NDABONLY,D03,9700.240234,118.5885925
GED-PLA-00000006,GED-SAM-00000520,CLONE3,D04,11408.7832,1011.000977
GED-PLA-00000006,GED-SAM-00000521,CLONE3,D05,10612.79102,1024.426636
GED-PLA-00000006,GED-SAM-00000522,MCF7.CONTROL.NOAB,D06,776.8520508,79.90962219
GED-PLA-00000006,GED-SAM-00000523,MCF7.CONTROL.2NDABONLY,D07,4493.058105,92.44448853
GED-PLA-00000006,GED-SAM-00000524,MCF7.CONTROL,D08,11470.12109,1065.376587
GED-PLA-00000006,GED-SAM-00000525,MCF7.CONTROL,D09,8005.09375,643.9321899
GED-PLA-00000006,GED-SAM-00000526,MCF7.CONTROL,D10,8351.429688,736.956604
GED-PLA-00000006,GED-SAM-00000527,MCF7.CONTROL,D11,6835.066406,614.0921631
GED-PLA-00000006,GED-SAM-00000528,EMPTY,D12,754.6669922,76.62001038
GED-PLA-00000006,GED-SAM-00000529,EMPTY,E01,741.0947266,74.73562622
GED-PLA-00000006,GED-SAM-00000530,CLONE3.NOAB,E02,746.8916016,72.91348267
GED-PLA-00000006,GED-SAM-00000531,CLONE3.2NDABONLY,E03,10280.0332,114.3205566
GED-PLA-00000006,GED-SAM-00000532,CLONE3,E04,10602.38477,977.9438477
GED-PLA-00000006,GED-SAM-00000533,CLONE3,E05,10254.85156,930.0231934
GED-PLA-00000006,GED-SAM-00000534,MCF7.CONTROL.NOAB,E06,772.3930664,76.6789856
GED-PLA-00000006,GED-SAM-00000535,MCF7.CONTROL.2NDABONLY,E07,18203.23047,149.2756958
GED-PLA-00000006,GED-SAM-00000536,MCF7.CONTROL,E08,13604.11328,1059.751465
GED-PLA-00000006,GED-SAM-00000537,MCF7.CONTROL,E09,6574.435059,699.4368896
GED-PLA-00000006,GED-SAM-00000538,MCF7.CONTROL,E10,2033.170898,139.9398804
GED-PLA-00000006,GED-SAM-00000539,MCF7.CONTROL,E11,5472.512207,548.2214355
GED-PLA-00000006,GED-SAM-00000540,EMPTY,E12,744.065918,75.39071655
GED-PLA-00000006,GED-SAM-00000541,EMPTY,F01,740.2143555,72.97613525
GED-PLA-00000006,GED-SAM-00000542,CLONE3.NOAB,F02,753.5615234,77.6237793
GED-PLA-00000006,GED-SAM-00000543,CLONE3.2NDABONLY,F03,10461.25,116.3234253
GED-PLA-00000006,GED-SAM-00000544,CLONE3,F04,10752.75391,965.0178223
GED-PLA-00000006,GED-SAM-00000545,CLONE3,F05,11078.84375,1000.227051
GED-PLA-00000006,GED-SAM-00000546,MCF7.CONTROL.NOAB,F06,772.7739258,72.59677124
GED-PLA-00000006,GED-SAM-00000547,MCF7.CONTROL.2NDABONLY,F07,3551.559082,97.35115814
GED-PLA-00000006,GED-SAM-00000548,MCF7.CONTROL,F08,5325.65918,372.3074341
GED-PLA-00000006,GED-SAM-00000549,MCF7.CONTROL,F09,6353.628906,663.3261719
GED-PLA-00000006,GED-SAM-00000550,MCF7.CONTROL,F10,2012.769043,130.7026978
GED-PLA-00000006,GED-SAM-00000551,MCF7.CONTROL,F11,14281.97266,1009.597168
GED-PLA-00000006,GED-SAM-00000552,EMPTY,F12,742.7045898,69.87060547
GED-PLA-00000006,GED-SAM-00000553,EMPTY,G01,760.3334961,79.83639526
GED-PLA-00000006,GED-SAM-00000554,CLONE3.NOAB,G02,767.7827148,79.75106812
GED-PLA-00000006,GED-SAM-00000555,CLONE3.2NDABONLY,G03,10064.98438,116.5490112
GED-PLA-00000006,GED-SAM-00000556,CLONE3,G04,10913.49219,939.6771851
GED-PLA-00000006,GED-SAM-00000557,CLONE3,G05,10107.83008,945.0583496
GED-PLA-00000006,GED-SAM-00000558,MCF7.CONTROL.NOAB,G06,777.3286133,74.39364624
GED-PLA-00000006,GED-SAM-00000559,MCF7.CONTROL.2NDABONLY,G07,12202.5,122.1455688
GED-PLA-00000006,GED-SAM-00000560,MCF7.CONTROL,G08,3687.872559,309.8143311
GED-PLA-00000006,GED-SAM-00000561,MCF7.CONTROL,G09,14974.79688,1455.466309
GED-PLA-00000006,GED-SAM-00000562,MCF7.CONTROL,G10,1034.687988,95.91098022
GED-PLA-00000006,GED-SAM-00000563,MCF7.CONTROL,G11,12523.03125,915.2946777
GED-PLA-00000006,GED-SAM-00000564,EMPTY,G12,773.1967773,72.68798828
GED-PLA-00000006,GED-SAM-00000565,EMPTY,H01,735.9960938,80.02883911
GED-PLA-00000006,GED-SAM-00000566,EMPTY,H02,775.4013672,78.57923889
GED-PLA-00000006,GED-SAM-00000567,EMPTY,H03,781.9458008,80.01745605
GED-PLA-00000006,GED-SAM-00000568,EMPTY,H04,789.7758789,82.1734848
GED-PLA-00000006,GED-SAM-00000569,EMPTY,H05,781.7226563,80.4712677
GED-PLA-00000006,GED-SAM-00000570,EMPTY,H06,762.2817383,76.79263306
GED-PLA-00000006,GED-SAM-00000571,EMPTY,H07,802.5859375,87.61871338
GED-PLA-00000006,GED-SAM-00000572,EMPTY,H08,770.7568359,79.69839478
GED-PLA-00000006,GED-SAM-00000573,EMPTY,H09,782.3359375,85.99806213
GED-PLA-00000006,GED-SAM-00000574,EMPTY,H10,778.3676758,79.66603851
GED-PLA-00000006,GED-SAM-00000575,EMPTY,H11,758.078125,79.07702637
GED-PLA-00000006,GED-SAM-00000576,CLONE3.CONTROL,H12,9359.933594,578.9315796
