Label: RS JC
Metric: Phase Object Confluence (Percent)
Cell Type: plate 6
Passage: 1
Notes: 
Analysis Job: RS JC

Date Time	Elapsed	A1	B2	C2	D2	E2	F2	G2	B3	C3	D3	E3	F3	G3	B4	C4	D4	E4	F4	G4	B5	C5	D5	E5	F5	G5	B6	C6	D6	E6	F6	G6	B7	C7	D7	E7	F7	G7	B8	C8	D8	E8	F8	G8	B9	C9	D9	E9	F9	G9	B10	C10	D10	E10	F10	G10	B11	C11	D11	E11	F11	G11	H12
15/01/2017 23:00:00	60	62.41334	72.06339	76.1392	71.95707	76.8299	80.09388	73.80002	75.76407	83.28804	76.36415	78.25156	83.55649	77.16122	77.21335	82.27457	80.58686	78.019	80.47392	78.53555	81.79493	83.43887	82.57491	81.4183	82.07259	76.74403	39.98208	27.13657	30.39732	64.67557	31.70463	34.71253	11.64354	82.41174	40.9732	70.06207	27.64242	89.8847	51.56924	99.70083	85.48954	89.59949	53.09264	21.20806	32.32723	14.28526	70.79476	45.30714	55.50452	95.6687	98.49506	90.57315	80.87698	18.52704	21.68845	10.14705	79.11982	76.90409	60.6303	41.95409	96.24049	83.06728	61.9824
16/01/2017 02:00:00	63	65.80217	75.42004	78.55508	76.00389	79.6959	82.33167	76.38879	79.42903	85.93069	78.77205	80.84086	85.83655	79.31295	80.18497	85.58367	82.96516	80.78612	83.34113	82.92387	85.72896	86.6398	85.68431	83.93899	86.36409	80.55975	42.80899	27.0485	30.79263	63.66025	33.90034	36.37936	12.24131	84.08531	41.23206	72.58079	27.89999	91.82034	54.11671	99.78848	86.54828	90.68398	54.33369	20.62537	35.57599	14.60845	75.59299	47.60374	54.87862	96.38995	98.50557	91.28531	81.80815	18.94993	22.35423	10.53971	78.00629	78.85976	61.97235	42.92714	97.35404	85.25376	63.71487
16/01/2017 05:00:00	66	67.06227	77.83753	82.47247	78.23851	83.43748	84.92121	80.70367	82.72719	90.17827	81.53075	83.18042	87.50356	82.50039	83.4601	87.91533	85.25272	83.35932	84.36395	84.06469	87.88321	88.60203	88.4461	87.35931	88.5485	82.31635	40.81145	27.78174	32.63812	65.58099	35.73932	36.83677	12.79066	85.24281	41.75176	75.03768	29.51397	91.91479	55.68216	99.96255	87.46474	91.97385	53.74357	22.10617	34.21154	15.39265	74.49635	49.77807	56.29911	96.80083	98.89286	91.11562	81.77724	19.16359	22.92681	9.651866	80.72118	79.16312	63.70755	43.3493	97.93964	86.96758	67.78612
16/01/2017 08:00:00	69	69.99332	79.82264	85.4327	79.79361	84.95568	88.01072	83.9996	84.30928	91.98046	84.13211	86.17848	89.59607	84.49104	86.14542	88.77316	86.84789	85.0043	86.04381	86.63369	89.58945	90.30904	89.86058	88.75221	90.3173	85.30746	44.04207	29.3795	33.38641	66.03504	36.09029	39.3679	12.0489	85.72056	41.90342	77.25242	27.53817	92.47053	57.34992	99.93455	89.02818	93.28945	54.646	22.72091	35.99807	16.01261	77.13232	50.86119	56.83264	97.0293	98.3539	92.58375	82.86207	19.89985	21.92597	9.879816	84.01821	80.66109	64.24613	44.52924	98.18984	88.87773	69.6374
16/01/2017 11:00:00	72	72.35097	83.1133	86.91779	83.26566	86.56285	89.16599	85.75575	87.08392	93.56969	85.8007	87.13601	90.3104	87.18392	88.77783	91.57559	89.39542	87.45198	89.32087	89.12891	91.33642	91.58495	90.69096	90.31546	92.4855	87.8404	43.94602	29.96954	34.29829	66.65912	37.45424	40.67301	12.62736	88.20927	41.40887	79.55203	29.07926	93.95605	59.50113	99.88874	90.50215	94.5156	57.98985	23.15502	36.39127	16.38963	78.12936	52.09492	59.54446	97.33215	99.35952	92.92628	83.18942	19.11773	23.52227	10.22828	82.79408	83.65404	67.53176	45.92981	98.62209	90.86383	72.87769
16/01/2017 14:00:00	75	74.49548	85.15487	88.21329	86.52788	87.73322	90.9154	87.81726	89.9637	94.74772	88.20892	88.15903	92.75452	89.63841	90.89098	92.81083	91.07193	89.13861	90.84629	91.00291	92.8703	94.61009	93.17375	93.02414	94.51294	88.9385	46.72023	30.65262	35.34161	66.78408	38.94456	42.44784	12.15379	89.14339	43.17949	81.77228	30.53316	94.12452	62.14631	99.94961	91.20576	95.31286	55.33427	24.11171	38.41972	16.87005	80.25005	54.15606	57.75972	97.24577	99.23241	92.92636	84.43784	20.09412	23.29662	10.17235	84.38978	83.83354	68.18615	46.87489	98.99065	91.84702	76.46558
16/01/2017 17:00:00	78	76.76319	87.33662	90.35234	86.56368	90.05267	93.71637	90.60529	90.32759	95.73862	88.9386	89.82872	93.27279	91.15249	92.91903	93.33948	92.14938	90.64678	91.5043	93.01608	93.66732	95.05917	93.96952	94.89362	95.65136	91.65964	45.98229	29.13728	35.55068	68.15634	39.48368	43.68203	11.93606	89.12947	43.58462	83.67203	29.34509	96.40325	63.56948	99.97468	92.20596	96.01121	59.8304	26.68953	38.61306	18.25049	84.24238	55.62551	60.42356	97.93224	98.8795	93.6259	84.26838	20.16566	23.84505	10.23934	85.38774	84.39874	70.53941	47.66663	99.18199	93.32397	79.25919
16/01/2017 20:00:00	81	78.90073	89.19696	92.10557	88.17905	91.69898	95.12442	92.06889	92.38585	96.32015	90.45943	91.96471	94.68811	93.35605	93.19648	94.51434	93.633	91.7481	93.45327	93.57754	94.81776	95.22058	94.6124	95.35224	95.82351	93.9051	46.58156	31.04019	38.0932	67.61427	40.73787	45.67467	12.15353	90.07308	47.21611	86.08846	32.05428	95.19151	64.97497	99.97162	93.4609	96.69636	58.79522	24.1643	37.45814	18.92205	83.23029	58.21914	60.53758	97.97729	99.14745	93.92929	85.70094	20.90046	23.60839	10.49551	86.86305	85.84836	72.20023	48.66706	99.25255	94.62504	80.73938
16/01/2017 23:00:00	84	82.20456	90.49224	93.14138	89.4531	92.11412	95.42489	93.55157	94.04761	96.47565	91.46626	93.30928	94.99099	94.32667	94.15916	95.33591	94.81178	92.9752	93.68896	95.02745	96.12929	96.48763	95.03191	95.89867	96.89294	94.61806	49.32249	31.39321	39.16987	69.5317	41.39283	47.60741	12.31002	90.56878	48.20369	87.60466	30.31503	96.81525	66.08543	99.98196	94.28944	97.34884	59.00819	29.4975	39.8792	17.27177	84.96893	59.62443	61.3061	98.43144	99.1274	94.40874	84.34092	21.04089	24.15656	10.29016	86.27596	87.31808	73.02193	49.23154	99.02591	96.10932	81.95985
17/01/2017 02:00:00	87	83.61961	91.5549	94.20918	92.47942	93.5621	96.34382	94.37949	94.20535	97.09074	93.63442	94.0202	95.63551	95.25008	94.6722	96.11122	94.94968	94.61176	94.69287	95.9873	96.30614	97.03978	95.91322	96.91689	97.43366	95.15856	50.22239	33.07294	40.02789	71.55916	43.44544	48.80334	12.18005	90.483	48.28505	88.8707	32.44119	97.25027	68.51291	99.96007	94.61983	97.85658	62.91145	27.58405	41.38968	19.00814	87.13148	63.26233	59.12143	98.60641	99.27949	94.56258	86.78134	20.84034	24.44564	10.89823	88.16194	87.6337	72.88468	49.21651	99.08664	95.98841	85.52804
17/01/2017 05:00:00	90	85.80665	92.40626	95.16785	93.34371	94.51143	96.63596	95.93934	96.10867	97.48989	94.48054	95.00003	96.80611	96.5444	96.81909	96.61581	95.96887	94.80484	96.22124	96.60825	97.21513	97.68981	96.12898	97.30366	97.85686	94.96516	51.63776	35.5383	40.30693	72.36763	43.69764	49.4995	13.11411	92.59256	48.18472	90.59507	33.36549	97.08613	69.75271	99.98139	95.29657	98.33494	62.13058	25.78281	41.60839	19.40963	88.49106	63.51493	62.15076	98.93391	99.22653	94.80031	87.1833	20.90927	24.13151	11.68413	88.99199	89.6213	75.11933	49.20399	99.56046	97.00169	86.35888
17/01/2017 08:00:00	93	85.9731	93.87167	95.45184	93.71001	95.6478	97.25092	96.94681	96.06454	97.8721	95.77451	95.52126	97.04357	96.98966	96.89809	97.02059	96.5863	95.12547	96.21828	97.47985	97.50545	97.49272	97.10413	97.48298	97.60609	96.62786	52.9183	35.9755	42.38564	72.13021	46.57782	51.61695	12.52447	92.21066	48.1804	92.15201	32.77142	97.50605	71.75429	99.9837	95.57296	98.45073	61.65784	29.70707	43.75818	18.27161	87.79626	67.39902	59.60193	99.23075	99.3973	94.68223	89.08934	21.54994	25.19061	11.49917	90.12165	90.43529	76.40792	50.84786	99.57654	97.47378	89.19363
