Label: 100pmol donor 1:10 dilution

Date Time	Elapsed	A1	B1	C1	D1	E1	F1	G1	H1	A2	B2	C2	D2	E2	F2	G2	H2	A3	B3	C3	D3	E3	F3	G3	H3	A4	B4	C4	D4	E4	F4	G4	H4	A5	B5	C5	D5	E5	F5	G5	H5	A6	B6	C6	D6	E6	F6	G6	H6	A7	B7	C7	D7	E7	F7	G7	H7	A8	B8	C8	D8	E8	F8	G8	H8	A9	B9	C9	D9	E9	F9	G9	H9	A10	B10	C10	D10	E10	F10	G10	H10	A11	B11	C11	D11	E11	F11	G11	H11	A12	B12	C12	D12	E12	F12	G12	H12
30/01/2019 17:00:00	30	99.88789	49.77819	15.199	0.5037715	24.61781	71.90868	42.45626	22.89338	0.7170092	0.9472396	44.68158	15.00193	11.40093	0.774895	35.04642	17.12609	22.48369	21.46836	43.54502	38.32069	39.72329	36.94145	31.56631	22.71931	41.80592	30.79037	20.98696	34.51308	16.39036	26.77644	1.420204	0.4411195	29.1679	8.470106	46.50224	1.292413	1.90263	27.07084	4.107883	28.84394	1.2777	2.112553	7.880331	18.89002	1.829755	16.04851	62.43943	0.4489252	4.864957	21.88626	30.74513	17.15421	1.641109	28.64998	38.68639	0.6282465	0.6501437	0.8450761	21.57728	2.065789	1.166487	1.789553	0.8989555	30.03129	58.5141	32.18716	1.44286	1.663213	11.70929	3.654399	0.897643	0.9584301	16.25166	1.067087	47.69313	23.65475	14.80265	23.87081	1.285919	23.44634	6.772215	30.10713	34.61876	37.19448	46.41936	31.77415	32.63608	35.40995	28.75179	31.46317	54.52178	17.25078	8.206301	45.64843	1.047193	99.90765
30/01/2019 19:59:00	32.9833333333333	99.98653	55.51772	16.83369	0.585972	27.47948	77.21445	46.54074	25.3465	0.6801227	1.002086	50.99299	16.03414	12.15013	0.8321592	39.86882	18.32146	25.09077	23.21943	47.59864	41.22187	44.881	41.67054	33.53123	24.50639	46.12033	35.12753	21.98138	39.16744	17.54338	29.33445	1.405767	0.4295839	31.75248	8.881381	51.84688	1.326951	1.894479	29.9904	4.111269	31.636	1.312652	2.043062	8.438951	20.14387	1.884049	18.26543	68.92188	0.525047	5.019411	24.07874	33.60695	18.72706	1.580183	31.43692	42.81776	0.6375027	0.6419238	0.6644423	23.20699	2.004241	1.140031	1.72324	0.7662605	32.98602	63.90335	35.8681	1.548478	1.683176	12.75703	3.704134	0.8759533	0.7219828	14.75084	0.9931062	52.90222	25.97799	15.61685	25.26442	1.314517	25.30753	6.661139	32.72859	39.26252	42.21949	52.36071	36.32502	36.81948	40.03032	31.87369	33.79428	59.72961	18.71878	8.959369	50.32029	0.9318358	99.96753
30/01/2019 23:01:00	36.0166666666667	99.99647	61.28137	18.32499	0.5480493	30.63758	81.52037	51.28826	27.90858	0.6491076	1.037384	57.158	17.47259	12.80193	0.8689765	45.28509	20.2055	28.07741	25.41804	52.23744	44.65828	51.64492	47.12768	35.74525	26.91168	50.41154	39.12778	23.25376	44.11998	18.97353	32.52293	1.369502	0.4892656	33.79738	9.320149	57.94359	1.248619	2.023928	32.80132	4.207768	35.07481	1.35092	2.11428	9.232216	21.70625	1.867195	20.86926	76.1649	0.4171502	5.376465	26.33911	37.09638	20.28888	1.558977	35.09098	47.91246	0.6730078	0.5988892	0.7744805	26.09126	2.033391	1.053272	1.589233	0.6823331	36.76984	69.61905	39.99518	1.281015	1.688219	13.59651	3.931531	0.8511549	0.7736517	27.47624	1.000566	59.10652	28.36144	16.63586	27.30473	1.284952	27.71075	6.827265	35.91919	44.3978	47.33157	58.92019	41.71605	42.06793	45.18663	35.5249	35.80024	65.2926	20.36113	9.596738	55.91885	1.003606	99.99509
31/01/2019 02:00:00	39	99.99999	67.9085	19.94466	0.4762102	33.46251	85.85357	55.76166	30.60427	0.5642821	0.9809489	64.28284	19.21703	14.01995	0.7443632	50.49495	22.24676	31.59497	28.16036	57.11458	48.24504	57.69177	53.28236	37.48828	29.11161	54.56268	44.44249	25.00717	50.56165	20.72026	36.00086	1.426144	0.5218695	37.12222	9.886231	64.84208	1.207311	1.906016	36.12222	4.340877	38.74408	1.397892	2.121739	10.1642	23.94818	1.863395	23.07334	81.83789	0.433383	5.520625	29.19403	41.11823	22.47983	1.571411	38.622	52.97075	0.6227894	0.6723862	0.7364197	28.98278	2.116628	1.151635	1.579078	0.7869831	41.48465	75.28162	44.51274	1.180441	1.655891	14.3388	3.788682	0.8704963	0.8197942	15.2236	1.015832	64.99606	31.04818	18.04093	29.76604	1.364666	30.86697	6.69665	39.14581	50.72157	51.9994	65.4427	47.97407	48.90052	52.06325	39.56103	38.69137	70.90343	22.71863	10.63267	61.24407	1.014727	99.99999
31/01/2019 05:00:00	42	99.99999	73.42429	22.17576	0.5996491	36.83315	89.25047	60.0291	33.60844	0.6161582	1.000152	70.82806	21.5187	15.1061	0.7834604	56.57486	24.25073	35.50943	30.96457	62.06836	52.32648	64.62802	60.59971	39.61484	31.72399	58.94998	50.41346	26.85318	56.91763	22.38976	38.76294	1.484583	0.5338887	40.79661	10.42772	71.40202	1.170701	1.864846	39.61324	4.514674	43.07582	1.422966	2.117526	10.97418	26.28232	1.770212	25.9136	86.4059	0.4632239	5.932044	32.69321	45.76288	24.5606	1.616103	43.07388	58.22102	0.6968392	0.6086981	0.7709577	31.93476	1.94304	1.166072	1.562293	0.7188053	46.85877	80.50889	49.17551	1.122209	1.628813	15.32963	3.859624	0.8868672	0.8653847	15.05734	1.103144	69.89983	35.52679	19.76527	32.43561	1.410326	34.22966	6.994431	42.71255	57.49669	57.85443	71.58342	54.59225	56.50592	58.93203	43.65723	41.33556	76.79288	25.29268	11.61134	66.3264	1.075307	99.99999
31/01/2019 08:00:00	45	99.99641	78.64605	24.14809	0.5961954	40.75098	92.01432	63.90424	37.11091	0.6368811	0.9461345	76.96818	23.74311	16.13817	0.7388374	62.37089	26.56528	39.72978	34.72153	67.88469	56.57838	71.02818	67.38428	41.58715	34.19409	62.59645	56.00216	28.93555	62.48666	24.39171	42.61971	1.475464	0.4674375	44.77067	11.01964	77.35452	1.126907	1.945112	43.2599	4.73385	47.63173	1.348572	2.251948	11.98089	28.76098	1.844882	28.63866	90.33537	0.5602068	6.484239	36.3782	50.68201	27.0048	1.593861	47.49538	63.90646	0.822143	0.6498674	0.7352454	34.71437	1.958306	1.095684	1.532245	0.7293049	52.8857	84.96326	54.26642	1.130291	1.678064	16.74706	3.904386	0.859444	0.9372236	14.80611	1.220919	75.15771	38.37519	21.16537	35.52436	1.309198	38.10675	6.688563	46.53259	64.58327	63.98382	77.85526	61.71458	63.91785	66.5759	48.49532	44.52188	81.67848	27.73575	12.70778	71.21645	0.9593282	99.99999
31/01/2019 11:00:00	48	99.99847	83.39495	26.77263	0.6495219	45.02659	93.86238	67.76871	40.92492	0.6220988	1.010306	82.28751	26.41744	17.65239	0.7662604	67.67496	29.54223	44.57339	38.3761	73.53691	60.55896	77.38921	74.53734	44.07154	37.41302	66.21593	61.22722	31.20981	67.76222	26.67034	45.77328	1.549514	0.5211787	49.2427	11.63143	83.05124	1.197295	1.993051	47.79937	4.874971	52.80683	1.490385	2.204216	13.16403	31.47063	1.821949	32.20733	93.05849	0.4311035	6.824092	40.38296	55.7785	29.48213	1.597176	52.22045	69.90331	0.6801918	0.580515	0.8604802	38.27884	1.917482	1.038903	1.702102	0.8211069	59.22206	88.27187	59.52734	0.993797	1.64325	18.13612	3.974636	0.8897683	0.8725685	16.31404	1.147698	80.72744	43.00917	22.62151	38.65516	1.348779	42.43348	6.873552	50.83513	71.23962	70.47742	83.50436	69.31717	71.33634	74.28035	53.71761	47.9926	86.1942	30.63811	14.12405	75.71735	1.029647	99.99999
31/01/2019 14:00:00	51	99.98288	87.1935	30.00905	0.5565457	49.45892	95.41584	71.76772	44.8065	0.7051974	0.9886162	86.85772	29.80078	19.31441	0.7480246	71.94614	32.24752	49.43131	42.30777	78.94167	65.17518	82.74654	80.50233	46.16961	40.72922	69.81487	66.1392	33.69832	73.00604	29.43815	49.41839	1.524232	0.4689572	53.5862	12.67724	88.02505	1.188384	1.876865	52.8784	4.97527	57.74341	1.513732	2.293256	14.42791	35.12842	1.875484	35.6286	95.36244	0.3699712	7.368272	44.91634	61.01584	32.55617	1.549513	56.81068	75.80348	0.7509257	0.6404039	0.7120357	41.99133	1.77111	1.09375	1.695057	0.6119445	65.93425	90.8129	65.23781	0.9920011	1.602771	19.55039	4.171639	0.7940981	0.8584771	19.2298	1.088915	84.67728	47.60273	24.63549	43.35083	1.407286	46.97862	7.491576	55.58793	77.65681	76.38201	88.27074	76.24987	78.79415	80.66742	59.09344	50.68746	89.72652	34.33251	15.47897	80.17878	0.9842646	99.99731
31/01/2019 17:00:00	54	99.93839	90.2426	33.61953	0.5085378	53.3807	96.70618	75.28833	48.69888	0.772201	0.9430951	90.69911	34.06408	21.42525	0.7687473	76.07177	34.86096	54.84038	47.15878	84.44884	69.20127	87.50954	86.41766	48.44778	44.3362	74.00567	72.0358	37.25193	78.71712	31.89448	53.95136	1.52734	0.4767629	59.03203	13.84567	91.936	1.18797	1.920521	57.7913	5.103475	62.70453	1.41226	2.430786	16.11993	40.06014	1.772699	39.46935	97.15379	0.4654343	8.016342	50.72771	66.81799	36.38525	1.623287	60.9472	81.12205	0.7187362	0.717631	0.8506023	46.38394	1.91465	1.150254	1.596002	0.7975519	72.35571	93.82827	71.09904	1.009063	1.67986	21.45122	4.285755	0.8121959	0.8963307	43.36166	0.9841266	88.6656	52.84967	27.41428	48.33216	1.325016	51.84093	7.719939	59.84741	84.11085	82.49629	92.18516	82.15243	85.17304	86.73968	64.09732	54.55838	93.15257	38.41767	17.24159	83.57932	1.062873	99.99654
31/01/2019 19:59:00	56.9833333333333	99.92664	92.87321	37.39183	0.5524701	57.31162	97.61819	79.00835	53.08756	0.6079382	0.9984939	93.73638	38.56357	23.73356	0.7559682	79.99667	38.32855	59.67928	51.40908	88.54913	73.72057	91.59606	90.32832	50.58609	48.68714	77.12311	76.16177	40.29245	82.92442	35.76889	58.0908	1.486171	0.4318634	64.29845	14.74912	94.44801	1.218847	1.71647	63.49767	5.395253	68.15118	1.410602	2.312183	17.88289	44.50505	1.787757	44.53098	98.2829	0.4428465	8.407107	56.10432	70.89793	40.46524	1.667772	65.98681	85.96666	0.74312	0.7934764	0.8693219	51.06673	1.842395	1.175467	1.587091	0.7069932	78.82664	95.11087	76.81069	0.9406776	1.612373	23.45968	4.480894	0.8595822	0.9057941	19.85907	1.053548	91.42165	58.48185	30.25054	53.23705	1.565608	57.88089	8.66331	65.25441	89.14891	87.62233	95.10666	87.85749	90.19149	91.68954	69.01574	57.94755	95.63764	42.88194	18.91813	86.61617	1.014658	99.98486
