Label: 100pmol donor 1:5 dilution

Date Time	Elapsed	A1	B1	C1	D1	E1	F1	G1	H1	A2	B2	C2	D2	E2	F2	G2	H2	A3	B3	C3	D3	E3	F3	G3	H3	A4	B4	C4	D4	E4	F4	G4	H4	A5	B5	C5	D5	E5	F5	G5	H5	A6	B6	C6	D6	E6	F6	G6	H6	A7	B7	C7	D7	E7	F7	G7	H7	A8	B8	C8	D8	E8	F8	G8	H8	A9	B9	C9	D9	E9	F9	G9	H9	A10	B10	C10	D10	E10	F10	G10	H10	A11	B11	C11	D11	E11	F11	G11	H11	A12	B12	C12	D12	E12	F12	G12	H12
30/01/2019 17:00:00	30	99.99999	57.5639	8.501944	0.567805	17.64644	24.94211	17.12175	24.38641	1.59842	3.218184	63.01413	39.82488	25.49583	0.7773818	64.27389	39.06671	47.28222	39.40438	28.3214	28.42204	58.70349	69.32342	30.5176	34.18717	78.62331	62.03925	43.48014	63.43124	21.04679	35.69983	1.850616	0.6711428	30.24503	6.767243	41.93794	0.8999918	0.8220739	38.39892	5.785534	20.47462	2.814366	2.825417	27.50309	53.70716	0.7264727	38.69218	23.84325	0.5826563	9.165977	17.71039	38.5004	15.90075	0.9945567	41.38968	46.1814	0.750442	0.9158791	1.133538	84.65469	2.075665	1.136232	1.607537	1.165106	70.42981	45.11797	41.13368	0.6820568	1.117029	8.561977	12.72056	1.118963	1.07731	0.9809489	0.7269562	37.3933	19.97341	12.35135	25.92611	1.814628	12.72401	1.054791	11.00264	13.25908	15.93363	24.1152	17.39548	15.96229	33.2019	18.8829	6.515666	18.17039	11.32764	5.903584	18.49775	4.779716	99.84203
30/01/2019 19:59:00	32.9833333333333	99.99614	62.3243	8.675878	0.5965407	18.24216	26.83804	18.06096	24.79263	1.606018	2.397629	70.12293	43.92807	27.25845	0.7826313	71.66896	43.32214	50.7318	42.79118	30.04787	30.02999	62.4225	75.96016	31.68102	37.44466	83.3247	67.49133	45.68848	69.70576	21.94532	39.06381	1.799016	0.6850271	32.01585	7.013288	47.2087	0.9483449	0.8276	41.19206	5.739182	21.74936	2.795024	2.843722	30.39215	58.57536	0.675011	42.3816	26.74078	0.5390694	9.77481	18.70226	41.65968	16.98145	0.9893761	44.68736	49.87046	0.7496132	1.15951	1.318109	87.82294	2.124779	1.032687	1.398513	1.065567	75.01012	49.33882	45.1524	0.7150751	1.110536	8.710834	13.34694	1.212768	1.089951	1.040838	0.7760693	41.38222	20.96458	13.13267	26.86196	1.885569	13.41768	1.08104	11.79777	13.83255	16.91051	25.82946	18.17805	16.84502	36.89593	20.67624	6.641593	19.62327	12.38555	6.652437	19.75194	4.529039	99.98446
30/01/2019 23:01:00	36.0166666666667	99.99999	67.58678	9.044398	0.67584	18.91356	29.02182	19.06508	25.44721	1.674058	3.23711	77.4788	48.84393	29.69517	0.7116903	78.61798	48.03023	54.24485	47.30651	32.57675	31.50986	66.3549	82.2626	32.73653	41.39189	87.13099	72.89616	48.17471	75.91026	22.50587	41.7651	1.856418	0.6710736	34.08799	7.215268	52.48847	0.9682388	0.7643955	44.45844	5.927831	23.48848	3.012338	2.909068	33.06181	64.14283	0.5945374	46.46898	30.24806	0.5117844	10.43939	19.61145	45.50466	17.87363	0.9678935	48.38465	54.91316	0.8257352	1.034759	1.21187	90.40218	2.186118	0.8025253	1.256148	1.062321	79.21421	53.55156	49.39855	0.7299955	1.091056	9.080602	14.16833	1.171046	1.092852	0.9988396	0.7088583	45.53466	22.60721	13.71284	27.99563	1.627294	14.16978	1.098309	12.89698	15.08248	17.84414	27.16395	19.60447	18.21342	40.88534	22.45469	6.816217	20.96458	13.17183	6.470489	20.94938	4.596111	99.99345
31/01/2019 02:00:00	39	99.99275	72.98736	9.355109	0.5758869	20.2209	31.95307	20.12143	26.67005	1.767794	2.391551	83.07402	54.23989	32.14903	0.7281994	84.66394	53.34432	58.28951	52.11377	36.04398	33.23199	70.54388	87.70052	34.28956	46.0914	89.97879	78.19479	50.59919	81.68027	24.12606	44.85224	1.778224	0.6098033	36.37766	7.252156	58.34143	0.9861296	0.7864997	48.39648	5.935222	26.15025	2.97241	3.022907	36.32033	70.14963	0.7842894	50.77475	33.69868	0.4908543	11.1064	20.66113	49.6017	19.0109	1.012931	52.35043	59.63976	0.7260584	0.9241683	1.22009	92.71413	2.155172	0.9196784	1.221748	0.9562195	82.63714	57.98981	54.3084	0.6996021	1.071715	9.611308	14.84796	1.183894	1.085046	1.036901	0.6590545	49.62318	24.29984	14.77826	29.53747	1.688287	14.68155	1.085185	13.74434	15.77676	19.05165	29.40946	20.65331	19.6227	45.39848	24.89638	7.071731	22.52839	14.19049	6.609265	22.26694	5.015474	99.99999
31/01/2019 05:00:00	42	99.99786	77.52163	9.756025	0.6466207	21.13029	34.70118	21.21836	27.01039	1.794527	2.430924	87.72588	59.91317	34.21931	0.7857398	89.73717	58.79304	61.93759	57.04887	39.95345	35.76504	74.86932	91.634	35.77013	50.25193	92.36047	83.17742	53.45541	86.72544	25.44244	47.5364	1.738298	0.686823	39.36526	7.504834	64.54626	0.9178133	0.8482538	52.32488	6.035861	28.90771	3.1699	3.00225	40.24524	75.4079	0.6347396	55.70167	37.98471	0.5592396	11.78997	22.07373	54.72349	20.04842	1.046295	57.00943	64.45142	0.6781195	1.167799	1.357206	94.74428	2.257542	0.886591	1.206137	0.9699657	85.88568	62.14909	58.94653	0.6639588	1.079659	9.96795	15.58259	1.278045	1.031098	1.163862	0.7291667	54.33438	26.26409	15.56635	30.57701	1.608712	16.13098	1.072336	15.01507	17.08224	20.65374	31.72595	22.27647	21.20912	50.16059	27.18087	7.168851	24.59176	15.45134	7.278471	24.08178	4.744696	99.99999
31/01/2019 08:00:00	45	99.99723	81.39457	10.41646	0.7498895	22.54013	37.98476	23.32809	28.54617	1.686491	3.345492	91.39733	65.82159	37.37463	0.6798463	93.54636	64.10677	66.18348	61.89711	44.04539	38.34486	79.20567	94.83089	36.96431	55.06857	94.31332	87.48928	56.69551	90.34221	26.67488	50.31582	1.812072	0.6678271	42.24046	7.795371	70.92775	0.8884562	0.7007764	57.05453	6.107911	32.03384	2.979871	3.054334	44.22883	80.22153	0.6132572	60.34592	42.36087	0.5688412	12.49323	23.63319	60.7307	21.35631	0.92479	61.927	68.71191	0.7632212	1.06384	1.287784	96.42601	2.379325	0.7875358	1.169733	1.025157	88.54202	66.40023	63.68627	0.7936147	1.03172	10.01935	16.25835	1.093336	1.167661	1.281844	0.8538488	59.01865	28.09861	16.55497	31.78353	1.644355	17.27944	1.177885	16.26188	18.90742	22.23342	34.69646	24.10491	23.30756	55.3259	29.94211	7.35708	26.70175	16.77637	7.437418	25.95486	4.549831	99.99999
31/01/2019 11:00:00	48	99.99669	84.60262	11.26844	0.7945818	24.19252	41.4265	24.80726	29.57561	1.921972	2.524246	93.98914	71.68282	40.37762	0.7751712	95.73449	69.32898	69.75043	67.03145	48.78852	40.47511	83.02005	96.98325	38.38267	59.87422	95.72186	91.12248	60.07583	93.1936	28.33762	53.77183	1.775392	0.8380304	45.00595	7.957285	76.91673	0.9062084	0.6962864	61.83505	6.118202	35.73835	3.194698	3.107661	48.72052	85.11523	0.8668352	65.78123	47.16312	0.5076398	13.16665	24.97314	65.6216	22.23192	1.027023	66.34646	74.37257	0.794029	1.114887	1.331786	97.3872	2.236682	0.8333335	1.123798	0.9945567	90.48425	70.15198	68.40006	0.6918656	1.122002	10.68558	17.22211	1.424141	1.160823	1.177539	0.7263345	63.62064	30.2006	17.6338	33.58525	1.968046	18.94285	1.184585	17.75738	20.1398	24.98592	38.00551	26.30209	26.48949	59.9432	33.17308	7.594428	28.85728	18.44143	7.914595	27.91281	4.40415	99.99641
31/01/2019 14:00:00	51	99.99773	87.94534	11.56969	0.7737207	25.72114	45.50052	26.58889	30.61954	1.909883	3.588777	96.18307	76.7062	44.28785	0.7852563	97.41484	74.38196	73.41364	71.45168	54.07515	43.60702	86.35748	98.22378	39.74699	64.65186	96.87997	93.57814	63.76913	95.61471	30.27686	57.979	1.8272	0.7550012	47.61845	8.001974	81.6023	1.019631	0.7028486	66.70518	6.250418	39.77433	3.350878	3.122304	53.81734	88.59562	0.5859721	70.58099	51.79078	0.5655946	13.87932	26.65651	70.21349	23.73432	0.930247	71.25853	79.3708	0.7807662	1.221609	1.12062	98.06277	2.20242	0.9074517	1.099483	1.018595	92.26202	73.59325	72.41539	0.623135	1.104733	11.03268	18.18392	1.168835	1.129946	1.26948	0.8490136	68.09028	32.41007	18.55217	34.75494	1.682278	20.27072	1.084218	18.98079	21.95009	26.55069	42.02471	28.57012	29.24265	63.92643	36.49694	7.971582	31.20676	20.15073	8.486129	29.99249	4.886164	99.97354
31/01/2019 17:00:00	54	99.99999	91.07674	12.81782	0.8952255	28.99702	50.38267	30.40906	32.64796	2.358256	2.653348	97.70688	82.04839	48.56916	0.8124032	98.61399	79.17558	76.49881	76.10356	60.22947	47.37955	89.57021	98.99965	41.61541	69.22512	97.89532	95.56738	67.54115	97.15427	33.0129	62.24081	1.90042	0.7346928	50.50984	8.175844	86.22887	0.7624613	0.6898624	72.15408	6.641942	45.53557	4.023956	3.808645	60.08515	92.29996	0.6015833	75.62976	57.34159	0.6489694	15.41279	28.57931	75.86917	25.67281	1.012378	76.35515	84.28272	0.7326205	1.102868	1.254352	98.87793	2.074008	0.9285201	1.204202	1.079728	93.6834	77.14544	77.03642	0.7785558	1.073994	11.50434	19.04656	1.243645	1.130499	1.139824	0.8570264	72.41467	35.34649	19.92899	37.15848	1.574588	22.37705	1.167661	20.52698	24.88694	29.95291	46.39499	31.08	33.76569	68.9299	40.4166	8.3763	34.07612	22.12707	9.224277	33.27268	4.92823	99.97341
31/01/2019 23:01:00	60.0166666666667	99.96561	94.65324	14.12128	1.111641	33.97368	59.79285	36.0206	35.92566	2.095629	2.718349	98.90716	89.54823	56.26757	0.7865688	99.46253	87.12947	82.76863	82.19221	69.78781	53.08781	93.67947	99.54769	44.84904	76.88674	98.78779	97.75594	73.80376	98.58504	39.44051	69.14609	1.872444	0.887489	55.0156	9.25184	92.66205	0.9718307	0.7793159	81.23508	6.621628	54.88155	3.829022	3.804227	70.68764	95.98806	0.6731459	84.59763	66.69072	0.6639588	16.72622	32.77182	84.226	29.64176	0.8872817	83.96285	92.12692	0.7590075	1.211524	1.520571	99.55467	2.314669	0.8233864	1.080073	1.111986	95.56926	82.48672	84.42244	0.8062555	1.022394	12.7801	20.68654	1.243645	1.28516	1.276594	0.8615164	79.69378	40.89275	22.94788	41.03243	1.685662	26.97274	1.363561	24.15099	30.1979	37.39569	55.6715	36.88543	43.6677	75.70576	48.52233	8.853819	40.46229	26.66528	10.29468	38.18933	5.112248	99.96097
01/02/2019 02:00:00	63	99.94888	95.94482	15.30186	1.12069	36.8082	64.43031	39.3563	37.60339	2.086373	3.930358	99.14837	92.0676	60.49576	0.8242842	99.67375	89.94157	84.31497	84.94176	74.99795	56.27011	94.8647	99.75789	47.08776	79.96574	99.04164	98.28996	76.54284	99.02554	42.65896	72.85946	2.006866	0.884726	56.89421	9.515775	94.65641	1.095891	0.9772187	84.814	6.783822	59.31897	3.682789	3.680025	76.06287	97.17307	1.021497	88.12424	71.09692	0.6770142	17.68817	34.9772	87.14116	31.94871	0.936671	86.90034	94.57822	0.8080516	1.276732	1.44735	99.52303	2.355563	0.8235934	1.010513	0.9424044	96.29366	84.5356	87.18086	0.7874669	0.9994611	13.45297	21.7298	1.24627	1.313066	1.213528	0.7007763	82.43603	43.91315	24.74594	43.08049	1.76213	29.11569	1.358864	26.35389	32.92545	41.67592	61.23565	40.11951	48.91731	78.35605	52.6674	9.244516	43.90934	29.39006	10.98164	41.07986	5.158115	99.94792
01/02/2019 05:00:00	66	99.89431	96.97918	16.33849	1.07137	40.08488	69.21735	43.01793	39.68772	2.249461	2.839232	99.44622	93.91142	65.01928	0.7902988	99.76666	92.05397	86.46352	87.95223	79.64743	59.47951	96.00022	99.85286	49.15631	82.9313	99.20859	98.66553	79.54554	99.32098	46.61866	76.46115	2.003274	0.8169622	58.4545	9.75782	96.01888	0.9513153	0.8796836	88.14206	6.849508	64.43078	4.002472	4.001092	80.65362	97.84235	0.7143151	91.36612	74.97575	0.6330819	18.26363	36.783	89.51984	34.15306	0.9191256	89.56551	96.35554	0.832228	1.235425	1.40694	99.67997	2.266039	0.7829077	1.126009	0.8660753	96.96355	86.74617	89.42611	0.7433963	0.9741795	14.03612	22.73728	1.146317	1.340421	1.228379	0.8124726	85.38834	46.92081	26.87183	45.47905	1.740578	31.10943	1.319076	28.80596	36.55642	46.45468	66.64498	43.56288	54.54106	80.98593	56.4859	9.41914	47.62902	32.44971	12.1973	44.38779	5.043863	99.96408
01/02/2019 08:00:00	69	99.90862	97.49993	17.72325	1.056863	43.68866	74.04397	47.34112	41.67724	2.281581	3.812583	99.6627	95.3681	69.29482	0.6760474	99.84423	94.0442	87.94327	90.19203	83.98486	62.57516	96.98607	99.92782	51.51561	85.15129	99.40649	98.88787	81.49834	99.58389	50.8545	79.73235	2.041543	0.8463197	59.55391	9.854464	97.19483	1.054377	0.804943	90.86795	7.255887	68.64105	3.9497	3.854512	84.64227	98.49386	0.7778651	93.74413	78.37305	0.5814821	19.25191	39.2979	91.69387	36.88888	0.9832973	91.48332	97.58448	0.8959852	1.169734	1.428423	99.7226	2.340573	0.8030089	1.076688	0.8183439	97.45808	88.49295	91.25054	0.6533903	0.9549761	14.67099	24.029	1.225547	1.448801	1.331095	0.84853	87.58152	50.20673	28.28485	47.98908	1.779467	33.31124	1.416542	31.2245	40.31507	51.82465	71.4745	47.33246	60.2928	83.44523	60.70141	9.91573	50.85171	35.7896	13.37637	48.02886	4.845477	99.94364
01/02/2019 11:00:00	72	99.90226	97.80117	19.14593	1.167523	47.38237	78.34251	51.26954	43.90485	2.226943	2.891315	99.79276	96.31113	73.24174	0.6663764	99.89224	95.47967	89.46196	92.10516	86.96362	65.6388	97.63436	99.96684	53.60815	87.3258	99.56717	99.16315	83.66188	99.72246	55.0769	83.31371	2.118424	0.8034925	61.02199	10.18872	97.88538	1.025226	0.7965158	92.71614	7.496752	72.78976	3.902105	3.693703	88.30979	98.92477	0.7116904	95.73849	81.49654	0.6756327	20.01229	42.17618	93.15103	39.48277	0.882032	93.22087	98.36954	0.8117127	1.384284	1.629158	99.79553	2.433963	0.8396193	1.110605	0.9409539	97.92496	90.02985	93.14717	0.7646716	0.9390198	15.49114	25.29268	1.116614	1.324878	1.183342	0.6637518	89.34924	53.41941	30.43421	50.13393	1.81746	35.94553	1.370123	34.02188	43.83051	57.26409	76.25706	51.43678	65.24986	84.92195	64.3531	10.27914	54.82518	39.61338	14.46528	51.01676	4.756921	99.92809
01/02/2019 14:00:00	75	99.82898	98.16679	20.44265	1.037177	51.84605	81.92271	55.24791	46.47658	2.266937	4.134753	99.8043	97.03677	76.78582	0.7844275	99.89079	96.58212	90.33323	93.73246	89.59183	68.27684	97.99361	99.96595	56.39396	88.85285	99.6846	99.32175	85.45355	99.79699	59.34701	86.33834	2.111032	0.8990247	62.1466	10.78326	98.56052	1.101763	0.9243063	94.59467	7.779549	76.46552	4.032589	3.74924	90.98951	99.20335	0.8079134	96.99477	84.20493	0.6097342	20.81607	44.75368	94.77653	42.43274	0.7695071	94.47592	99.03528	0.9207146	1.482165	1.403556	99.77772	2.388028	0.7360743	1.043117	0.8931531	98.14565	91.12835	94.73861	0.5775447	0.8628288	16.54227	26.60872	1.078208	1.287094	1.419167	0.8135776	91.26477	57.03788	32.71648	52.52747	1.702171	38.99501	1.357828	37.12587	47.65602	62.63953	81.01305	56.62578	69.99098	86.49729	68.60798	11.02398	58.94757	43.57655	15.77413	54.44836	4.749943	99.92401
01/02/2019 17:00:00	78	99.84155	98.64223	22.29422	1.198124	55.28172	84.49436	59.6832	49.28202	2.116075	3.051158	99.85046	97.49192	79.65443	0.7145914	99.90855	97.4754	91.16683	94.75166	91.63627	71.07303	98.27903	99.99483	58.54548	90.38738	99.71153	99.45092	87.10213	99.77592	63.95198	89.0578	2.100533	0.7201868	63.46457	11.09043	98.98521	1.00775	0.7593527	95.9567	8.229378	79.8365	3.920686	3.66925	93.16983	99.38557	0.7254366	97.84876	86.63648	0.610425	21.58273	47.28323	95.75935	45.2354	0.7455378	95.4512	99.33727	0.7143843	1.080004	1.496256	99.77592	2.486254	0.7360743	1.176434	0.8933605	98.35551	92.11857	95.9069	0.4798711	0.9322501	17.65714	28.24138	1.028059	1.263746	1.342424	0.7438799	92.87667	60.29794	35.09332	55.46301	1.594551	41.34318	1.417233	39.87262	51.46032	68.51746	84.70637	61.08179	74.32631	87.68983	72.62912	11.4296	62.7951	48.06738	17.00431	57.62317	4.808589	99.89825
