Label: AS PGCE

Date Time	Elapsed	A1	B1	C1	D1	E1	F1	G1	H1	A2	B2	C2	D2	E2	F2	G2	H2	A3	B3	C3	D3	E3	F3	G3	H3	A4	B4	C4	D4	E4	F4	G4	H4	A5	B5	C5	D5	E5	F5	G5	H5	A6	B6	C6	D6	E6	F6	G6	H6	A7	B7	C7	D7	E7	F7	G7	H7	A8	B8	C8	D8	E8	F8	G8	H8	A9	B9	C9	D9	E9	F9	G9	H9	A10	B10	C10	D10	E10	F10	G10	H10	A11	B11	C11	D11	E11	F11	G11	H11	A12	B12	C12	D12	E12	F12	G12	H12
30/01/2019 17:00:00	30	95.80231	3.454216	42.05185	0.6581565	0.8465269	0.8285671	0.6491076	24.43231	8.019315	1.308369	7.678908	23.03265	1.639934	1.181131	3.857138	7.186051	19.19775	21.52867	25.89706	24.80859	20.94427	11.16966	18.13716	18.40365	11.44011	10.79963	17.09908	9.750912	1.871616	3.453249	25.94289	1.392711	2.912591	0.9871657	2.085129	6.497636	5.186092	2.451924	0.9736958	0.9707945	34.6471	18.35737	2.069587	2.811395	2.452338	8.984243	3.033612	21.36896	0.8959854	12.07415	40.27966	13.05068	1.45557	24.77813	31.23398	1.119999	1.568026	0.5946756	48.89304	1.36363	1.222024	1.470629	31.31943	35.10154	1.180578	18.40623	17.57578	4.062984	1.366048	22.48806	0.8325736	14.95897	13.3848	1.191769	7.30396	32.73441	2.532397	22.6385	17.81569	23.50941	15.76108	20.03585	4.998205	17.77003	5.594192	9.773501	6.433327	3.465615	21.38898	6.693261	17.27868	17.67428	8.862246	10.28548	0.4708223	98.87288
30/01/2019 19:59:00	32.9833333333333	97.56742	3.711594	44.12664	0.6701758	0.8211068	0.9042053	0.7634974	25.89627	8.446897	1.281153	7.775336	23.52558	1.477329	1.195085	3.993355	7.182939	19.87843	20.58535	25.86069	25.40395	21.01742	11.56464	18.35075	19.18781	11.72373	10.9643	17.38608	9.885609	1.989252	3.500497	25.96989	1.510002	2.817888	0.9728669	2.202559	6.650779	5.11978	2.493163	0.9631961	0.871049	36.51372	19.69523	1.979374	2.792813	2.367098	8.965039	3.033336	22.52177	0.848392	12.52044	42.2782	14.04821	1.459784	26.80774	33.59829	1.151498	1.576384	0.7177001	51.9498	1.329783	1.290064	1.49149	33.59201	37.81603	1.217189	18.52655	18.90723	4.098353	1.303051	23.02507	0.9622293	14.83905	14.00931	1.245095	7.377322	34.41374	2.496753	23.8972	18.67001	24.96112	15.95767	21.15226	5.287699	17.69674	5.429376	10.0496	6.575624	3.480396	23.24338	6.684071	18.16977	19.01028	9.076457	10.75852	0.4425011	99.29369
30/01/2019 23:01:00	36.0166666666667	98.61586	3.846154	46.71701	0.6312858	0.7181145	0.8391358	0.7362125	27.02585	8.571992	1.193703	7.780931	25.98668	1.326467	1.117443	4.208179	7.279927	21.11696	20.58927	26.15648	26.85932	20.82146	11.46814	18.66704	19.54948	11.98096	11.34345	17.34616	9.852799	1.942003	3.523705	27.09916	1.437818	2.783419	1.054791	2.236821	6.663767	5.354359	2.272464	0.936395	1.119101	39.24748	20.88437	2.013359	2.774922	2.430993	8.833858	3.094331	22.47149	0.8810648	13.32864	45.34063	14.75001	1.489487	28.65005	36.40265	1.114749	1.930606	0.6316314	56.15068	1.360452	1.234319	1.375373	35.28342	41.52762	1.179819	18.32878	19.99379	3.845808	1.297732	24.06988	0.8596514	15.33896	14.71803	1.148458	7.520101	36.84563	2.57923	25.90228	19.98687	26.9407	15.89121	22.72526	5.304696	17.71717	5.461777	10.13125	6.723652	3.402824	24.97002	6.69119	19.70883	20.61064	9.939628	11.13499	0.4317943	99.59065
31/01/2019 02:00:00	39	99.32589	3.943691	48.49616	0.6048988	0.7409095	0.8522602	0.7066479	28.278	8.819903	1.173118	8.018068	27.33512	1.653335	1.085945	4.255981	7.662331	22.20857	20.4568	25.38475	27.64051	21.65313	10.92796	18.79035	19.86676	12.53543	11.47553	17.07248	10.07129	1.862566	3.601626	27.91293	1.500401	2.799306	0.9627128	2.244419	6.331301	5.2819	2.203249	0.962091	0.8850021	41.64679	22.34956	2.090379	2.667647	2.506494	9.070516	3.312128	23.34218	1.012724	14.31296	48.30667	15.3279	1.43692	30.81033	39.34274	1.112124	1.460682	0.560483	59.95835	1.325638	1.314103	1.529827	37.82452	44.98666	1.269065	18.41886	21.57334	3.949216	1.343736	25.33053	0.805841	16.37137	15.56318	1.269272	7.762489	40.35118	2.564171	27.37989	21.68187	28.90135	16.54053	24.01539	5.267602	17.99058	5.003592	10.12828	6.91748	3.725962	27.4118	6.861667	20.74458	22.69485	10.89598	11.40459	0.4853974	99.80493
31/01/2019 05:00:00	42	99.58927	4.099112	50.54141	0.6797082	0.8143375	0.8222121	0.6446865	29.51904	8.963787	1.244888	8.146831	30.07025	1.471389	1.174638	4.774536	7.255402	23.5561	21.0871	27.21031	29.28037	22.14267	11.23134	19.32478	21.05693	12.82086	11.57541	17.90134	10.07204	1.953125	3.697089	29.55412	1.426973	2.774715	0.9119416	2.25181	6.66715	5.532166	2.07684	1.009339	0.973005	44.35737	23.56935	2.082573	2.698802	2.50145	8.922894	3.46216	24.82952	0.9064157	15.48919	51.97159	16.00278	1.552899	33.47253	42.84268	1.203719	1.640073	0.7447779	64.66623	1.32405	1.467313	1.431256	40.5888	49.48	1.290409	18.50643	22.70536	4.144564	1.48396	26.89365	0.8787161	16.48175	16.59366	1.233974	7.902989	43.67141	2.453097	29.28769	23.38529	31.10529	16.22334	25.46557	5.294679	18.05392	5.162123	10.30166	7.175067	3.978642	30.44975	7.003069	22.02234	25.00925	11.85835	12.06717	0.4651581	99.89604
31/01/2019 08:00:00	45	99.78262	4.242857	52.42583	0.826564	0.8084658	0.8036308	0.7199105	30.65105	9.388325	1.171461	8.190898	32.59388	1.363216	0.976735	4.862609	7.418282	25.59784	21.49383	27.152	31.21607	22.3486	11.28496	20.61947	22.25539	13.24223	11.99105	17.82336	10.11038	1.99685	3.562873	30.89942	1.606433	2.8326	0.8742951	2.359914	7.120153	6.047608	2.047344	0.9135305	1.184585	47.18974	24.75829	2.140321	2.959632	2.465533	9.155475	3.580763	26.0385	0.9377071	16.51622	56.04982	16.93808	1.472564	36.63525	46.99946	1.284745	1.693606	0.6733533	69.17731	1.370123	1.34049	1.183342	42.88461	53.8882	1.191769	18.44958	24.15077	4.065956	1.460612	26.87762	0.8705654	16.98552	17.47762	1.231488	8.056271	47.27432	2.416764	31.0014	25.09987	33.4272	16.33897	26.33179	5.345933	17.87385	5.140984	10.1664	7.233506	3.728792	33.08049	6.887779	23.49324	27.61951	12.53966	12.20443	0.4277189	99.95221
31/01/2019 11:00:00	48	99.87988	4.46404	54.39144	0.6459991	0.7670204	0.8035616	0.8345075	31.53604	9.910337	1.179128	8.379202	36.04103	1.147077	1.109016	5.067281	7.376356	27.42637	22.32213	27.94803	33.1105	23.32994	11.32363	20.94125	23.42721	13.68832	12.53833	17.70426	10.2732	1.877348	3.595755	32.46539	1.26347	2.750677	1.01452	2.19572	6.974401	5.724605	1.937238	0.8391355	1.050716	50.2309	26.83313	2.10447	2.809875	2.416072	9.069544	3.800288	27.35603	0.9390888	17.62337	60.7276	17.70171	1.478227	39.87464	51.9931	1.151981	1.584881	0.6412328	73.48531	1.418683	1.351265	1.378343	46.43375	57.69998	1.304156	18.64245	26.12934	3.92193	1.318938	27.95418	0.8121271	17.89532	18.9481	1.185483	8.429211	51.64555	2.473268	32.76805	27.21562	35.99303	16.88584	28.22979	5.421849	18.19164	5.380678	10.31727	7.288836	3.689973	35.66688	6.96176	25.39975	30.72787	13.44876	12.77949	0.4057527	99.98563
31/01/2019 14:00:00	51	99.91953	4.71727	57.05287	0.5032189	0.7642573	0.7860854	0.7851182	32.66991	10.26843	1.108532	8.647902	39.4208	1.31051	1.017421	5.448647	7.721251	29.50163	23.25564	28.26231	35.27312	23.99356	11.74611	22.3135	24.61559	14.72618	12.78908	18.28334	10.92176	2.029109	3.679198	34.33131	1.272795	2.696452	0.8536416	2.210986	6.601667	5.477522	2.129891	0.8097094	1.000774	53.95375	29.01782	2.014948	2.99859	2.472853	8.952603	3.964687	28.90116	0.9248591	19.19216	64.8675	18.92697	1.508068	43.57674	56.70721	1.253799	1.703346	0.5471513	77.48665	1.351611	1.331786	1.278667	49.3411	61.62046	1.346983	18.96939	27.53902	3.844635	1.365495	28.8034	0.9536637	18.49338	20.28591	1.16552	8.45774	55.8573	2.398942	35.00144	30.18699	38.7244	16.83471	29.91262	5.413146	18.52363	5.13152	10.17725	7.502553	3.702061	38.88359	7.205873	27.70965	34.383	14.65227	13.61724	0.4706841	99.99399
31/01/2019 17:00:00	54	99.89162	4.946673	59.51194	0.7054735	0.8393429	0.8398955	0.7051282	34.61375	10.59585	1.313964	9.002611	43.43738	1.492043	1.013898	5.840102	8.513414	31.91976	24.30102	29.08682	38.65937	25.43968	11.87803	23.45849	26.88591	15.49451	13.31745	17.71013	10.5723	1.956993	3.787509	38.10677	1.478296	2.743494	1.16925	2.214854	6.755774	5.794789	2.283515	0.9307997	1.151912	58.3862	31.36916	1.903943	2.772989	2.4656	9.107122	4.34212	31.25292	0.9597424	20.95615	69.71132	20.71971	1.617622	48.09385	61.91948	1.407908	1.634477	0.7525834	81.47647	1.456468	1.415713	1.330888	52.95569	65.55129	1.40625	19.43027	30.18691	4.111547	1.403487	30.56171	1.103628	19.24728	21.5663	1.279081	8.780877	60.31146	2.492057	38.02456	33.26363	42.29127	17.2266	32.20713	5.597093	18.97145	5.624864	10.29275	7.417939	4.010072	41.98219	7.389891	30.23369	38.52703	16.5435	14.64675	0.5221458	99.9895
31/01/2019 19:59:00	56.9833333333333	99.89101	5.118326	35.81309	30.07668	25.00063	24.54189	24.9044	57.76698	11.10757	1.243092	29.95696	36.16711	25.30524	26.2851	26.56292	59.32423	34.50348	25.52547	30.06171	29.91828	29.93555	27.82749	32.33573	58.95861	16.82879	13.74807	18.53927	29.59018	27.04935	26.61741	38.45132	47.82956	2.906375	1.066258	2.188743	7.099495	32.6854	24.06727	24.05276	50.27008	62.59085	34.12751	1.776636	2.894286	2.654316	9.388811	29.99129	61.83708	1.308853	22.98774	33.07872	20.51551	1.608159	52.04933	38.20271	48.24361	2.046931	27.73776	33.89196	24.15147	26.49115	23.67644	38.80388	65.2384	27.62696	30.69843	27.75095	23.86598	22.88648	30.38282	24.36671	62.41131	32.05735	27.90706	31.47325	36.51201	24.13759	32.16429	39.09097	64.20901	31.48099	32.03511	27.69507	28.56715	24.73862	27.04023	29.61614	54.93182	33.20879	29.0326	33.28643	32.27599	36.61583	37.61709	26.55269	64.18186
