Label: RS JC																																																															
Metric: Phase Object Confluence (Percent)																																																															
Cell Type: plate 1																																																															
Passage: 1																																																															
Notes: 																																																															
Analysis Job: RS JC																																																															
																																																															
Date Time	Elapsed	A1	B2	C2	D2	E2	F2	G2	B3	C3	D3	E3	F3	G3	B4	C4	D4	E4	F4	G4	B5	C5	D5	E5	F5	G5	B6	C6	D6	E6	F6	G6	B7	C7	D7	E7	F7	G7	B8	C8	D8	E8	F8	G8	B9	C9	D9	E9	F9	G9	B10	C10	D10	E10	F10	G10	B11	C11	D11	E11	F11	G11	H12
14/01/2017 17:00:00	30	44.73757	16.22455	19.14863	10.04878	36.82471	11.1238	38.66956	7.031692	16.84632	12.68156	24.10748	12.50197	37.92597	13.02321	66.06932	33.86664	13.65957	97.1601	54.64343	18.22299	35.59172	24.29947	49.41574	64.35118	21.55968	34.1087	4.767303	57.52606	69.65055	7.908662	33.67746	33.99444	50.80375	31.2844	16.76001	23.9663	25.31632	28.72373	85.88013	64.11958	27.66964	44.8742	16.37909	35.3257	36.07168	51.17284	47.04252	54.35859	13.3212	8.344212	8.701543	66.46066	43.46003	24.18344	26.7916	50.2688	25.59636	33.17272	31.29562	51.16757	22.5097	42.79985
14/01/2017 20:00:00	33	48.83525	16.27606	21.05004	11.95817	38.513	11.25145	39.20333	6.257041	18.11794	13.38368	25.00568	12.41931	38.61686	13.00327	68.53295	35.71671	13.49636	98.298	56.11031	18.68088	37.63995	25.00262	49.40593	67.10949	22.57741	35.49848	5.334066	60.21613	71.55286	8.191707	34.88771	35.16306	52.18117	33.3466	17.54226	24.80863	26.37404	29.54603	87.53014	66.12663	27.75667	46.86194	16.76753	36.25423	37.24011	52.099	47.91326	56.86055	13.66329	7.31554	9.643225	68.41013	44.55754	24.76025	27.60649	52.27793	26.31923	33.38684	32.72683	53.83358	23.23791	45.29983
14/01/2017 23:00:00	36	51.73776	16.62239	22.46419	12.01157	39.64179	11.42354	40.50239	6.487075	18.07724	13.49221	25.32036	12.81027	40.48039	13.63612	71.28883	37.4661	13.86388	98.93459	58.16644	18.85114	39.08984	26.17948	50.11609	69.57705	23.01567	36.70716	4.465033	62.6546	72.53268	8.504812	36.23516	36.24584	53.56446	34.40106	17.98314	25.69614	26.81044	30.5892	90.04301	69.29164	28.87029	48.4578	16.76843	37.93586	38.70357	55.18715	50.21424	58.41761	14.08029	8.657987	8.840544	70.26605	45.71242	25.41636	28.41849	54.24388	28.20837	34.35455	33.75856	54.78162	23.51582	48.18774
15/01/2017 02:00:00	39	54.53655	17.54864	22.8784	11.27358	41.31284	11.72789	41.94783	7.113246	18.61719	13.55063	26.03993	13.483	42.03532	13.89542	73.25476	39.51814	13.68857	99.09062	59.30815	19.36163	40.77947	27.3785	50.86877	72.36891	23.47599	38.25848	5.351841	65.13554	72.88004	8.374624	37.21536	37.58698	54.03181	35.68955	18.38222	26.45463	27.71727	30.62611	91.71503	70.09201	29.13967	49.72901	17.44628	39.23874	39.97247	56.64279	51.32531	60.49325	14.39957	8.080902	9.162387	72.89362	47.92363	26.24464	29.25317	55.60509	27.87206	35.54167	34.86922	57.05557	24.07186	50.63048
15/01/2017 05:00:00	42	57.81291	18.15365	24.04947	12.02064	43.10384	11.92092	42.8562	6.573742	18.98794	13.6251	27.90621	13.33956	43.56367	14.47064	75.48811	40.29119	13.53816	99.37624	61.2949	19.6527	42.38667	27.87141	50.80143	74.11546	23.73303	39.61681	4.020263	67.20288	74.51295	8.491599	38.88483	38.92284	55.04609	36.9782	18.98982	27.60229	28.41007	31.39964	93.6446	73.95478	30.10526	51.81055	18.01386	40.4536	42.36191	57.00229	53.47198	62.00024	14.73214	7.363179	9.048079	74.9506	49.10524	26.79645	29.78237	57.15184	29.20096	37.27471	36.45878	58.75109	25.09037	54.37162
15/01/2017 08:00:00	45	59.69809	18.68963	23.89919	13.71367	43.56906	11.74827	44.12045	7.063484	20.56653	14.04909	26.81898	14.17203	44.75793	14.86983	77.28371	43.24918	13.45033	99.68266	62.84296	20.40918	43.81025	28.13346	51.35547	76.65688	24.30565	41.14786	5.593771	69.63532	76.21365	8.728617	40.44895	39.64895	56.06252	38.49589	19.18967	28.07523	29.52766	32.68019	94.46483	76.50838	31.41195	53.3357	18.69003	42.27493	43.80006	59.2234	55.61977	63.90837	14.51295	9.190806	9.140238	76.00681	50.43579	27.88272	30.73458	58.67244	30.07948	37.86003	37.02898	59.99586	25.63647	56.25851
15/01/2017 11:00:00	48	65.11329	19.19165	24.18307	12.87553	45.26726	11.85084	45.19654	6.940782	19.4152	14.60372	28.01354	14.08357	46.3001	15.2117	79.17526	45.24182	13.86283	99.66732	65.14041	21.20082	45.98201	29.55955	51.99583	79.20525	24.30611	42.44147	5.656583	72.13679	77.79501	9.417915	41.12005	40.82684	58.1628	40.0829	19.94243	29.11528	29.7244	33.28654	95.55313	78.24575	32.47198	55.2495	19.47936	43.12633	44.73724	60.7606	57.37183	65.66599	15.12696	9.443634	9.080925	78.24811	51.98867	28.41782	30.95818	61.25658	30.58964	39.71859	38.99773	62.49648	25.97347	58.69983
15/01/2017 14:00:00	51	67.97171	20.03097	25.28608	12.92356	46.24308	12.37004	46.15506	6.247173	20.84979	15.17315	28.87133	14.73285	47.25644	15.52151	80.87868	46.61339	14.16943	99.78373	66.34476	21.75424	47.14793	31.08623	52.62024	80.91679	24.69288	44.19604	5.369298	73.70713	79.1232	9.676558	42.58202	42.06895	58.88213	41.96277	19.63454	30.14175	30.89532	34.3107	96.43154	80.56053	32.82205	56.76225	19.49884	45.63094	46.6917	62.44294	58.56954	68.15939	15.68473	8.923028	9.379244	79.53624	53.64806	28.74474	32.39382	63.2668	32.96709	40.01217	40.73259	64.10632	26.57614	61.3903
15/01/2017 17:00:00	54	71.95219	19.79025	25.762	12.91179	47.81016	12.98833	46.68556	7.593667	21.33524	15.34638	30.40005	14.3009	49.96627	15.70138	81.64922	48.93509	14.48954	99.8122	68.03492	21.56544	50.06739	31.9195	52.69598	83.26684	25.36524	46.96971	5.829919	75.90277	80.20749	9.758307	44.10016	43.39682	59.66935	44.24655	20.78447	31.12944	31.61408	33.96384	97.30022	82.56901	33.44175	58.33075	20.02686	46.33126	48.08907	62.47452	60.80616	69.52623	15.55158	8.864519	8.851954	81.20276	54.59297	29.65454	33.28737	64.50832	32.19556	42.10758	41.84653	66.30434	27.60988	64.49718
15/01/2017 20:00:00	57	74.95433	21.13089	26.59943	13.80939	49.03411	12.7346	47.89947	6.586633	22.65859	15.56177	30.5337	15.32135	50.95409	15.59858	84.38202	50.70454	15.67137	99.70394	69.76619	22.33487	52.15527	32.15155	52.99129	84.80982	25.80268	47.63663	5.223486	77.62579	81.13897	10.02544	45.48954	45.22403	61.28292	45.11228	20.9256	31.07955	32.1451	34.42334	97.60242	85.07363	33.9312	60.03611	20.64099	48.23814	49.93238	64.679	62.34284	71.65092	16.38332	8.074566	9.303153	82.71645	55.88099	30.76353	34.02517	65.87065	33.7859	43.72229	43.90165	67.80327	28.37709	66.24952
