Label: RS JC
Metric: Phase Object Confluence (Percent)
Cell Type: plate 3
Passage: 1
Notes: 
Analysis Job: RS JC

Date Time	Elapsed	A1	B2	C2	D2	E2	F2	G2	B3	C3	D3	E3	F3	G3	B4	C4	D4	E4	F4	G4	B5	C5	D5	E5	F5	G5	B6	C6	D6	E6	F6	G6	B7	C7	D7	E7	F7	G7	B8	C8	D8	E8	F8	G8	B9	C9	D9	E9	F9	G9	B10	C10	D10	E10	F10	G10	B11	C11	D11	E11	F11	G11	H12
14/01/2017 17:00:00	30	45.60324	7.990924	36.55739	40.58838	30.05011	11.19204	23.58061	18.47156	32.55565	9.380753	18.87	7.230964	42.10038	31.01188	27.16027	28.80701	17.09739	8.005747	27.70431	62.00934	15.04831	54.05101	12.88588	23.00268	36.11588	8.567592	23.96992	43.56573	6.522179	51.63604	11.88216	5.09548	25.28813	61.25043	12.2322	16.95761	33.88028	27.3739	30.2291	24.70133	8.201612	16.3578	14.67621	30.15781	12.88314	39.52504	11.05233	38.79804	23.86887	13.24376	10.07286	26.23684	14.60582	32.21247	29.86734	39.89844	30.73988	53.05468	32.45067	29.44232	51.34995	43.61711
14/01/2017 20:00:00	33	47.30867	8.31734	37.28492	41.60703	30.84055	12.09458	24.84544	18.78658	33.30555	9.527566	19.45781	7.837431	43.73124	30.87361	27.96395	29.57273	17.82841	8.099385	28.4199	62.27175	15.86163	56.17231	12.11254	23.60439	37.40928	8.488572	25.08154	46.16237	6.367533	52.71022	12.99945	5.189857	25.20319	63.84271	12.53849	17.49537	35.37393	28.86028	31.67166	25.4714	8.869961	16.69884	14.80972	31.08203	13.20486	41.28443	10.93405	40.13334	24.49177	13.22042	10.54961	27.53988	14.82015	33.04215	30.36057	41.99177	31.81533	55.39821	32.87149	30.08702	51.78717	45.27407
14/01/2017 23:00:00	36	51.86634	8.357416	39.29073	42.8637	31.69942	11.25274	25.59585	19.58831	35.41533	10.01297	20.08285	7.625234	45.25029	33.37705	28.90413	30.71706	18.29614	6.909795	29.15036	66.581	15.56785	58.78168	13.51089	23.16079	38.50305	7.884137	26.97993	47.80352	6.344413	54.39376	13.33454	5.305454	25.86228	66.33266	12.45731	18.87524	37.03606	30.06992	33.3974	26.67947	8.860954	17.32716	14.86326	32.07637	13.7139	42.41725	11.57205	41.88527	25.2807	13.37514	10.03756	28.32261	15.28753	34.1035	31.75993	42.31864	33.04249	57.1987	33.6771	30.98111	54.70158	50.05206
15/01/2017 02:00:00	39	53.74227	8.884781	38.93438	44.01273	33.17969	10.90871	26.15031	20.32658	35.95358	9.634933	21.17243	6.875206	46.28839	34.3657	30.12406	31.49252	17.67111	6.713771	30.62381	68.16106	16.2618	60.76268	12.58741	24.1701	39.52222	7.855492	26.54898	49.08972	7.191488	55.84539	13.78526	4.678066	25.81209	69.31479	12.81464	19.38126	38.5031	30.71598	33.8895	27.47964	9.073119	17.78176	15.2848	33.23286	13.60183	44.09688	11.53806	42.74672	25.51954	14.5631	11.50213	28.53468	15.25082	34.70694	33.02316	43.64288	33.75891	59.15687	34.1394	31.55165	56.36716	53.7462
15/01/2017 05:00:00	42	58.03027	8.471415	42.19522	45.9416	34.01021	11.84243	26.81795	20.77841	37.57684	8.987994	20.13108	6.827339	48.23153	35.48166	31.24537	33.37249	18.22779	6.319695	31.16526	71.47327	17.05933	64.84605	13.65059	24.24748	40.91465	9.173287	27.37727	50.1135	7.309564	58.2241	14.71093	5.005795	27.75455	70.94682	13.08487	20.55925	40.02227	31.82447	35.26383	27.8845	9.256543	18.516	15.50825	34.97672	14.13561	45.90054	11.56999	44.57473	26.35331	14.52307	10.43729	29.65728	16.0892	36.38615	34.00821	45.29616	33.85573	60.48088	34.94166	32.78033	58.47966	55.99184
15/01/2017 08:00:00	45	61.79525	9.102175	44.74804	46.08849	35.44217	11.29157	27.82213	21.37026	39.00671	9.691663	22.05389	8.045574	49.87454	36.00879	31.78128	34.46971	19.66204	8.293039	32.99728	73.28526	17.36297	66.45562	13.72544	24.95246	41.96463	8.118287	27.4829	51.63879	7.518158	59.50627	14.64609	5.627974	27.75802	73.57547	12.69786	21.4161	41.05562	32.90974	37.24144	29.40015	9.718225	18.67857	15.51566	34.88717	14.34833	47.03139	12.25865	46.22935	27.23879	14.86434	10.83041	30.28913	16.83727	36.89027	35.15087	47.06705	35.45364	62.06459	35.40162	33.28839	59.92014	61.04528
15/01/2017 11:00:00	48	65.24041	8.971719	45.36932	47.67865	36.44375	12.01344	28.99538	22.14738	40.97694	9.574181	22.21893	8.40088	51.34716	38.17012	33.2269	35.12578	20.2718	8.348742	32.97021	75.04827	17.92157	68.94641	14.22066	27.40785	42.92107	8.934279	29.41226	52.73075	7.564831	61.27876	15.9742	6.134921	28.91379	76.43883	13.1866	21.86581	42.93588	33.92823	38.48063	30.64201	9.897499	18.93977	16.00516	36.84446	14.11074	48.37263	12.41977	47.73429	27.95042	15.28008	11.37174	30.99439	16.58347	38.67732	36.79007	48.80505	35.9242	64.02087	36.54304	34.25359	62.17412	63.32983
15/01/2017 14:00:00	51	66.34045	9.183475	47.24684	48.80965	37.64522	11.92961	29.67441	23.86249	42.71368	9.63033	22.56234	8.613594	52.96716	39.66708	34.82298	36.22341	20.72202	7.209493	34.48573	76.83228	19.56146	71.50398	14.93276	26.59251	44.53772	9.042034	29.63857	52.38008	8.252433	62.68623	16.12589	5.433656	29.93376	77.90816	13.61328	22.94086	44.15081	35.66392	39.48982	31.45975	10.27567	19.97417	15.99856	39.21863	14.62108	50.7137	12.67285	49.75836	28.80559	15.54725	11.02823	31.22571	16.62933	38.91751	37.59682	50.72936	37.48757	66.16332	36.28731	35.40941	62.97566	67.38716
15/01/2017 17:00:00	54	70.64649	9.359023	48.87742	50.43446	38.89532	12.98421	30.75583	24.54506	43.40181	10.39567	22.58338	8.269919	54.95932	39.84993	36.18808	37.86559	20.79925	6.888126	35.64313	77.87796	19.203	73.64228	14.386	27.02605	45.32338	9.477483	30.76407	53.43452	8.381052	64.98121	16.52294	5.603163	30.2612	81.00875	13.80117	23.9692	46.20414	37.64645	42.16277	32.30721	10.70038	20.60975	16.23114	40.21782	14.41063	52.67231	12.80494	51.51473	29.87827	15.70886	10.95185	31.65988	17.1824	40.84456	38.99099	51.81821	38.52958	67.40477	36.91219	36.62963	65.24728	69.32832
15/01/2017 20:00:00	57	75.11467	9.276536	48.46636	51.48064	39.63927	13.5222	31.31093	25.11128	45.26524	9.903222	23.46021	8.751497	56.68909	41.21343	37.47841	38.9306	21.44867	8.247998	36.56989	81.0916	19.47177	76.51531	15.20994	27.79509	47.01028	8.905318	31.82377	55.02745	8.801095	66.00283	18.71777	5.415491	31.52134	82.9022	14.05348	24.58047	47.16743	37.95261	43.20739	32.91903	10.71539	20.97863	16.29666	42.27873	15.44115	54.73716	13.85363	52.87936	30.53174	16.40667	11.28639	32.98199	17.65769	41.23937	40.55497	53.36337	39.02018	69.53646	37.90892	37.97106	66.77225	72.90254
