Label: RS JC
Metric: Phase Object Confluence (Percent)
Cell Type: plate 5
Passage: 1
Notes: 
Analysis Job: RS JC

Date Time	Elapsed	A1	B2	C2	D2	E2	F2	G2	B3	C3	D3	E3	F3	G3	B4	C4	D4	E4	F4	G4	B5	C5	D5	E5	F5	G5	B6	C6	D6	E6	F6	G6	B7	C7	D7	E7	F7	G7	B8	C8	D8	E8	F8	G8	B9	C9	D9	E9	F9	G9	B10	C10	D10	E10	F10	G10	B11	C11	D11	E11	F11	G11	H12
14/01/2017 17:00:00	30	38.58803	26.5607	14.77834	3.264602	67.57323	19.12632	1.279979	8.031816	14.03107	58.97952	21.598	23.48641	7.629585	31.89517	95.12269	31.842	25.56621	5.093045	3.600243	19.77896	44.54714	5.776555	58.95634	4.218406	5.864555	4.777298	3.509686	1.626879	39.88658	7.513815	5.535066	19.59937	28.33077	15.17324	23.04329	3.449175	22.10344	20.21946	5.415147	64.45861	32.41573	24.27899	3.85693	2.499447	11.86457	23.51763	6.614376	4.547484	17.31453	15.89516	35.0089	4.073068	38.23615	10.92189	7.545244	57.28815	11.41841	29.77605	11.19391	11.72739	4.934309	33.92061
14/01/2017 20:00:00	33	42.54324	27.73673	15.62817	3.5302	70.06099	19.54265	1.764685	8.388182	14.87304	60.98275	21.78956	24.95904	8.077755	33.53739	96.30353	32.44066	26.44515	5.4807	3.912467	20.86469	45.94476	5.877196	61.90368	4.231668	5.825184	5.263869	3.55852	1.936892	41.54213	8.138259	5.630458	20.45341	30.51296	15.9527	24.53561	3.594096	22.6825	20.99043	5.699811	66.83189	34.52021	25.14865	4.528211	2.606653	12.28262	24.44642	6.648018	4.675204	18.47135	16.75115	35.61864	4.228972	39.89101	11.51172	8.260872	61.22334	11.92888	30.20689	11.74928	12.2909	4.263303	36.90988
14/01/2017 23:00:00	36	44.91953	29.05117	16.03864	3.510443	72.76691	20.38317	1.555592	8.707242	15.92948	62.86388	23.06628	26.3925	8.387628	36.07738	97.66233	35.00283	27.48149	5.545287	4.075556	22.20581	48.67106	6.054445	65.2494	4.151678	6.175951	5.228227	3.523708	1.464827	43.2093	8.230412	5.725644	21.75439	32.10626	16.12104	26.67798	3.559074	23.47867	21.93614	5.830294	67.785	35.62769	27.20988	3.433148	2.930138	13.01123	25.70021	6.724071	4.833942	17.13155	18.23552	38.37907	4.393099	41.51635	11.71088	8.240701	62.70695	12.31744	31.3617	12.04804	12.81533	5.187128	39.93172
15/01/2017 02:00:00	39	48.19904	30.74063	17.08727	3.539251	74.82932	21.75024	1.503302	8.958681	16.41717	63.99453	24.09656	27.69999	8.405521	36.31935	98.34128	35.70679	29.56005	5.860754	4.536707	23.22143	49.74103	6.24033	68.18103	4.351929	6.482648	5.705266	3.717673	1.698234	43.54307	8.645837	5.81268	22.88116	34.08503	17.00293	28.30335	3.778667	25.06729	22.11138	5.842244	69.95904	39.32104	28.81915	4.055937	2.650793	13.31966	26.6108	6.972603	4.840297	19.29453	19.2843	39.46534	4.161901	42.9736	12.04569	8.42023	65.74483	13.06747	32.18807	12.46325	13.12362	4.450293	42.50264
15/01/2017 05:00:00	42	51.04358	32.10924	17.85739	3.727965	77.44302	21.61742	1.285021	9.208732	16.59378	67.46933	25.59889	28.35875	10.18685	37.30404	98.81203	37.05487	31.19923	6.176777	4.539676	24.61089	51.01411	6.253731	70.89082	4.395862	6.642146	5.857994	3.701164	1.666598	45.86008	8.800429	6.095545	24.07369	37.30424	17.56238	29.23229	3.929667	25.88832	23.92524	6.087741	71.8527	39.52213	30.25068	4.700693	2.931172	14.92221	27.25064	7.154621	5.318648	19.94087	20.31864	40.78484	4.584162	44.47427	12.55015	8.914954	68.46638	13.45491	33.3761	12.80027	13.35827	4.857979	46.08595
15/01/2017 08:00:00	45	54.88873	33.66006	18.68161	3.889603	79.61028	22.82824	0.7436035	9.546863	17.10185	68.83653	25.87701	29.85535	9.501822	39.22413	99.34406	38.97629	32.69183	7.000444	4.523582	25.75044	52.25285	6.436713	73.66048	4.686741	7.217274	5.898611	3.803534	1.527478	47.52501	9.137445	6.163795	25.22864	38.50464	17.87004	31.79957	3.919444	26.58923	23.03885	6.173878	73.04363	41.13546	31.49024	4.562333	3.194214	14.70656	28.58587	7.289662	5.069837	20.79576	20.50929	41.90553	4.727082	46.43383	12.66696	8.898997	70.22987	14.05704	33.99455	13.7404	13.7663	4.458582	48.94728
15/01/2017 11:00:00	48	58.65703	34.94411	19.30972	4.033627	81.94815	23.19962	1.591512	9.530421	18.66532	72.74468	28.13743	30.2716	9.888788	39.89426	99.41478	40.69567	33.49614	6.252211	4.87221	27.78301	54.67307	6.891858	77.00018	4.750358	7.384436	6.108879	4.035353	1.616034	49.32666	9.381837	6.369984	26.59711	41.23093	18.79386	32.48674	3.957505	27.27171	23.51824	6.446868	74.55454	43.81389	33.44979	4.947985	3.89734	15.86372	30.05761	7.455031	5.143403	22.63761	21.90746	43.81174	4.824408	47.9783	13.32008	9.24217	73.19857	14.77806	35.23672	14.41638	14.39752	4.888856	52.87974
15/01/2017 14:00:00	51	62.02407	36.00726	20.41219	4.221445	84.12025	24.60846	1.453429	10.28363	19.89142	73.20332	25.94883	31.99457	10.01596	41.76676	99.37493	42.26452	34.75167	6.065496	4.962907	28.76188	55.36126	6.658172	79.54372	4.844028	7.407852	6.070195	4.046544	1.697267	50.20366	9.472671	6.715089	27.18729	42.41994	19.30586	34.32202	4.14926	28.37181	24.12052	7.001752	77.26584	45.50876	34.93846	4.493879	2.926198	16.99284	30.36396	7.07601	5.186918	22.22225	22.88358	44.71708	5.023761	49.27525	13.61357	9.294874	75.90855	15.18588	36.01286	14.847	14.63686	4.124876	56.00733
15/01/2017 17:00:00	54	64.7168	37.57473	21.29007	4.374724	86.1334	25.46378	1.254145	10.61263	20.27319	75.38131	29.90377	33.13197	10.3	43.94924	99.65303	44.72371	36.96728	6.767518	5.597853	30.40161	57.40227	7.115315	82.05805	5.117707	7.535364	6.401828	4.123148	1.609472	52.75163	9.850656	7.18308	28.85277	43.93352	19.81604	36.91051	4.282163	29.77501	25.54073	7.017157	79.06499	46.15206	37.30037	4.85867	2.80877	16.90139	32.15545	7.557609	5.457282	23.5045	23.96082	46.03689	5.050287	50.92403	14.32312	9.457063	79.16259	16.36343	36.67855	15.70499	15.22008	4.709328	58.91979
15/01/2017 20:00:00	57	67.06364	39.57847	22.10965	4.567307	88.17046	26.5136	3.648389	10.88486	21.53957	78.93359	31.24635	33.78669	10.7092	45.46329	99.85404	46.19261	38.51237	7.108271	5.316093	31.67034	60.10085	7.497583	84.49584	5.452378	7.995553	7.019854	4.316354	1.713155	54.16755	10.10279	7.503314	30.1291	46.3217	20.2712	38.66746	4.442695	30.66257	25.5569	7.441698	80.66695	47.85456	39.04963	4.224207	4.228353	16.96107	32.4817	7.946645	5.101954	24.2566	25.60724	47.16374	5.188992	52.53053	14.51461	10.14859	81.01999	16.78313	37.29209	15.76302	15.7052	4.828485	62.83535
